Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
159200	-20203.06	-20278.05	74.98533	0.0232116	0.0255671	0.033987	0.0311853	0.0306183	0.0236127	0.021348	0.0255523	0.0210865	0.0234797	0.026217	0.0255829	0.0245822	0.0209295	0.0290062	0.0253871	0.0237646	0.0298986	0.0238012	0.0321729	0.0321641	0.0247247	0.0257949	0.0329993	0.0246435	0.0269919	0.02608	0.0329769	0.0243916	0.0244575	0.0302854	0.0245343	0.0305941	0.0290068	0.0246103	0.0221503	0.0249471	0.0225523	0.02643966	0.1329013	0.155495	0.153368	0.170516	0.168598	0.18215	0.169873	0.005143276	0.250539	0.244562	0.256508	0.248391	-3.63289	28.09685	0.05948412
159250	-20217.4	-20282.01	64.61142	0.0259596	0.0290275	0.0250552	0.0318874	0.0336259	0.0315624	0.0315228	0.0314177	0.0229457	0.0223445	0.0225197	0.0220402	0.0212103	0.0263412	0.0234103	0.0232985	0.0233318	0.0281781	0.0210838	0.029845	0.0319215	0.0270158	0.0309328	0.0381827	0.0269915	0.0390742	0.0286628	0.0331114	0.0274079	0.0215178	0.0302778	0.0302865	0.0266803	0.0328053	0.0280224	0.0262858	0.0278545	0.0278592	0.02901918	0.1779805	0.165812	0.161458	0.162314	0.147951	0.190283	0.172182	0.003819258	0.257217	0.24441	0.250752	0.247621	-3.539798	24.95503	0.06785925
159300	-20210.81	-20270.97	60.15547	0.0201203	0.0275987	0.0267895	0.0341235	0.031778	0.0215069	0.0262956	0.0307833	0.0251006	0.0292686	0.0247581	0.0260142	0.0234567	0.0250234	0.0299544	0.0249128	0.0216416	0.0262715	0.0253917	0.0293887	0.0329607	0.0408664	0.0248382	0.0417438	0.0291656	0.026565	0.026626	0.0274818	0.0354381	0.0200832	0.0373259	0.0309459	0.0290733	0.0256928	0.0256837	0.0222139	0.0250283	0.0353039	0.02749527	0.1485331	0.159715	0.161625	0.163077	0.162603	0.184868	0.168113	0.001744597	0.255704	0.249385	0.248843	0.246068	-3.593741	25.26316	0.04258186
159350	-20199.28	-20288.77	89.49261	0.023598	0.028652	0.0288601	0.0292788	0.0307772	0.024316	0.0294516	0.0284712	0.0286541	0.0293265	0.031972	0.0294081	0.030658	0.0308448	0.026485	0.0268764	0.0252726	0.0263817	0.0262795	0.0293187	0.0257172	0.0282844	0.0320454	0.0300802	0.0306523	0.0258084	0.0249585	0.0312034	0.0280764	0.0273222	0.0255091	0.0280583	0.0280247	0.0297831	0.0338247	0.0274564	0.0243229	0.0278899	0.02804644	0.09516068	0.170089	0.166879	0.152759	0.158011	0.185917	0.166345	0.01036453	0.264965	0.223192	0.249717	0.262126	-3.573894	27.38719	0.08101252
159400	-20174.34	-20279.48	105.1458	0.0271591	0.0255036	0.0300004	0.0292201	0.0267915	0.0260192	0.0247053	0.0299233	0.0287742	0.0289209	0.0285858	0.0267204	0.0266666	0.0275762	0.0259916	0.0284221	0.0242203	0.0310605	0.0278321	0.0263427	0.0282576	0.0280425	0.0261711	0.0279112	0.028787	0.0267224	0.0266048	0.0296471	0.0310381	0.0276397	0.027761	0.0272181	0.0290048	0.0267919	0.0258273	0.0264215	0.0271697	0.0287348	0.02769988	0.06132614	0.160655	0.150267	0.171222	0.153084	0.201414	0.163358	0.01068319	0.260154	0.247597	0.254362	0.237887	-3.586327	25.7168	0.0618636
159450	-20202.91	-20275.68	72.77687	0.0272306	0.030616	0.0291223	0.0343573	0.0301747	0.0289952	0.0293528	0.0228928	0.0262128	0.0307042	0.0294274	0.0310524	0.0237966	0.0294822	0.0311853	0.0278967	0.0241587	0.0316809	0.0253742	0.0267401	0.0405995	0.0304803	0.0308579	0.0341679	0.0240936	0.0281983	0.0257458	0.0318747	0.0243921	0.0250393	0.0298977	0.0263482	0.0259475	0.0330381	0.0321323	0.0273737	0.031872	0.0213912	0.02777583	0.1261529	0.169609	0.153623	0.162617	0.153175	0.194967	0.166009	0.01459326	0.253986	0.240541	0.263688	0.241785	-3.583589	27.32956	0.08546406
159500	-20194.74	-20285.14	90.40674	0.0261697	0.030264	0.0276446	0.0320127	0.0301706	0.0267694	0.0256349	0.0299017	0.0275402	0.0278398	0.0273492	0.0309032	0.0310517	0.0261	0.025087	0.0280502	0.0269246	0.0272437	0.0246374	0.0295559	0.0317797	0.0305467	0.0298486	0.0268803	0.028946	0.0272391	0.025288	0.0264381	0.0316603	0.0273984	0.0330383	0.0329077	0.025877	0.0315062	0.030834	0.0254404	0.0296798	0.0261328	0.02816417	0.08750737	0.166516	0.160437	0.178537	0.153202	0.174074	0.167234	0.0003183067	0.246045	0.244092	0.264655	0.245208	-3.569705	26.93584	0.08314775
159550	-20205.01	-20275.95	70.94483	0.0300829	0.0306885	0.0315668	0.0390311	0.0284127	0.0315783	0.0279994	0.031125	0.0275133	0.0274118	0.0345335	0.0338247	0.0263093	0.0262536	0.023387	0.0297876	0.0226041	0.0302783	0.0246256	0.0261482	0.0313211	0.0281052	0.0300824	0.03127	0.0278699	0.0243656	0.0267206	0.0359379	0.0346065	0.0325526	0.0313377	0.0260014	0.0388846	0.0272634	0.0331226	0.029737	0.0281428	0.030129	0.02828083	0.1320549	0.169537	0.153063	0.170789	0.159624	0.181469	0.165518	0.008018251	0.2502	0.246492	0.256368	0.246939	-3.565571	25.19875	0.09093895
159600	-20213.52	-20284.27	70.74915	0.0243716	0.0294059	0.0287786	0.0398558	0.0397606	0.0281479	0.0296811	0.0283488	0.0246619	0.0284933	0.030222	0.0255318	0.0267226	0.0247935	0.0305523	0.026538	0.0284904	0.03487	0.0290606	0.030169	0.0297054	0.0434516	0.0326858	0.0342162	0.0299629	0.031044	0.0295436	0.0335573	0.0329388	0.0280383	0.0287521	0.02664	0.0289436	0.0279031	0.0360893	0.0257162	0.0344032	0.0310816	0.02907503	0.1299861	0.155366	0.149811	0.16627	0.163676	0.196496	0.16838	0.002592163	0.260155	0.247747	0.255912	0.236186	-3.537876	24.89704	0.08031713
159650	-20181.92	-20282.59	100.6746	0.0274963	0.0313922	0.0297553	0.0330934	0.0312772	0.0286726	0.0285298	0.0299452	0.0282202	0.0279834	0.0275303	0.0278739	0.0256715	0.0253511	0.0297443	0.0255306	0.0279013	0.0304413	0.02789	0.0302075	0.0285336	0.03066	0.0280291	0.0292638	0.0281032	0.0298138	0.0259885	0.0297083	0.0282651	0.0309072	0.0302404	0.0277446	0.0304858	0.0288493	0.0288894	0.0291949	0.0289083	0.0290799	0.028622	0.05624195	0.169038	0.154688	0.148763	0.169401	0.184972	0.173139	0.005406241	0.25433	0.239203	0.251667	0.2548	-3.55358	24.88268	0.1205917
159700	-20190.93	-20275.5	84.57072	0.0257355	0.0244329	0.0258799	0.0327497	0.0309607	0.0247637	0.025446	0.0284841	0.0254615	0.0282463	0.0284731	0.025942	0.0280321	0.023133	0.0260205	0.0242413	0.0257504	0.0297229	0.0241681	0.0300539	0.0291033	0.0324165	0.0282418	0.0335082	0.0297754	0.024897	0.0280774	0.0309792	0.0295272	0.0265436	0.0243299	0.0318909	0.0274812	0.0269174	0.0285851	0.0265639	0.0267897	0.0301303	0.02741035	0.09252072	0.156254	0.162111	0.171994	0.154736	0.190674	0.16423	0.01373695	0.253185	0.241904	0.25942	0.245491	-3.596835	27.18451	0.1033705
159750	-20195.68	-20278.06	82.37669	0.0226751	0.0236018	0.0241917	0.0274801	0.0275749	0.0255156	0.0218025	0.0265155	0.0233562	0.0305457	0.0289146	0.0267047	0.0202221	0.0241234	0.0262914	0.0272509	0.0224442	0.0261858	0.0240416	0.0236576	0.0303701	0.0249468	0.0250097	0.031621	0.0281804	0.0255141	0.023552	0.0268717	0.0257664	0.0244431	0.0278742	0.0250784	0.0230312	0.0310869	0.0268014	0.0223853	0.0295331	0.0204721	0.02564788	0.1115296	0.163774	0.155625	0.154697	0.1508	0.200825	0.174279	0.0125152	0.251134	0.227941	0.27165	0.249275	-3.663294	29.8701	0.06358727
159800	-20187.62	-20284.48	96.86207	0.0233868	0.0235182	0.0212387	0.0262747	0.0255327	0.0243379	0.0252951	0.0232082	0.0265452	0.0226002	0.0218309	0.0255911	0.0251238	0.023336	0.0198974	0.0235916	0.0220329	0.0263332	0.0237139	0.0224656	0.0254718	0.0236577	0.023223	0.0277844	0.0226167	0.0240801	0.0217791	0.0244668	0.02522	0.0257661	0.0259563	0.0237541	0.0232809	0.028304	0.0227376	0.0247739	0.0252027	0.0268518	0.02408336	0.07911191	0.160795	0.151498	0.187174	0.158179	0.178684	0.163671	0.01399779	0.257776	0.248624	0.263797	0.229803	-3.726234	29.8368	0.05148014
159850	-20205.34	-20282.67	77.33075	0.0209564	0.0207533	0.0179033	0.0308066	0.0255144	0.0265865	0.0200208	0.0256164	0.0213217	0.0209265	0.0235848	0.0302972	0.0239304	0.0209474	0.0255196	0.0231772	0.0217735	0.0251157	0.0255041	0.023283	0.020271	0.0282026	0.0299652	0.0273475	0.0218506	0.0211643	0.0203599	0.0219099	0.0227312	0.0224266	0.0241789	0.0222306	0.0252265	0.0224117	0.0217492	0.0229418	0.0186488	0.0237329	0.02239051	0.1427568	0.154682	0.166583	0.178986	0.165459	0.169198	0.165093	0.008201279	0.249351	0.244841	0.253158	0.25265	-3.799118	31.07494	0.06319337
159900	-20192.64	-20278.98	86.33877	0.0207843	0.0221965	0.0214065	0.0248617	0.0220472	0.0199005	0.0202892	0.0255617	0.0210601	0.023413	0.0250079	0.0211097	0.0188512	0.0197861	0.0215101	0.0213075	0.0199534	0.0245821	0.0224317	0.0213595	0.0255913	0.0208384	0.0268073	0.019743	0.0227095	0.0251414	0.0216061	0.0232673	0.0187603	0.0200538	0.0280929	0.0197043	0.0210279	0.0254588	0.0226671	0.021627	0.0235595	0.0258124	0.02218805	0.1229518	0.161963	0.150882	0.172475	0.166713	0.183478	0.164489	0.006526043	0.247856	0.244574	0.252502	0.255068	-3.808201	32.39793	0.04715206
159950	-20203.82	-20279.88	76.05522	0.0225445	0.0195333	0.0211307	0.0301464	0.0240127	0.0227483	0.0190075	0.0254827	0.021813	0.0222049	0.0215206	0.0238701	0.022685	0.0202355	0.0175663	0.0244853	0.0243973	0.0303736	0.0266295	0.022378	0.0268684	0.0261242	0.0192719	0.0288035	0.0234849	0.0170895	0.0200065	0.0262478	0.0220237	0.0227968	0.0243576	0.0225625	0.0252152	0.0256262	0.0201592	0.0228266	0.0255953	0.0237046	0.02351192	0.1237307	0.151932	0.139379	0.165906	0.171185	0.191156	0.180442	0.001247984	0.248663	0.245339	0.263507	0.242491	-3.750248	33.07837	0.06578483
160000	-20199.65	-20278.05	78.40723	0.0175872	0.0205957	0.023213	0.0251051	0.0247693	0.0245342	0.0164498	0.0249906	0.0209458	0.0209259	0.0238011	0.0229961	0.0158721	0.0206476	0.0234121	0.0212368	0.0223578	0.0247227	0.0258177	0.0226922	0.0283861	0.0218097	0.0213653	0.0234096	0.0205163	0.0225861	0.0220186	0.0260959	0.0189995	0.0196325	0.0190941	0.0249867	0.0217871	0.0209705	0.0235404	0.0217372	0.0272631	0.0285375	0.02230835	0.1466101	0.169919	0.151369	0.169599	0.149739	0.185197	0.174177	0.007273248	0.244925	0.241444	0.264082	0.249549	-3.802794	30.58418	0.05286447
160050	-20205.65	-20279.09	73.43732	0.0248085	0.0221928	0.0221549	0.030164	0.0246664	0.0194375	0.0188247	0.0254388	0.0269606	0.024214	0.0238364	0.0274341	0.0215043	0.0203049	0.0206162	0.0205144	0.0216113	0.0267619	0.0293337	0.023681	0.0287954	0.0223594	0.0208957	0.0342729	0.0253949	0.0216668	0.0233588	0.022441	0.0246337	0.0218878	0.0239685	0.0225303	0.0233242	0.023103	0.0213158	0.0178842	0.0226157	0.0242112	0.02321984	0.147486	0.157023	0.159592	0.168731	0.171301	0.180247	0.163105	0.0404531	0.261004	0.247711	0.251942	0.239343	-3.762748	30.90406	0.0612192
160100	-20181.66	-20279.87	98.21463	0.0246475	0.0239918	0.0254021	0.0239827	0.0261643	0.0218296	0.0222153	0.0247629	0.0206371	0.0229616	0.0240488	0.0212247	0.0217932	0.0245846	0.0215595	0.0244321	0.0208072	0.0235989	0.0227394	0.02622	0.0257197	0.0271903	0.0235359	0.0237605	0.023767	0.0224931	0.0237579	0.0226198	0.024519	0.0237681	0.0234207	0.0236826	0.0253105	0.0243935	0.0248024	0.0198762	0.0251869	0.0241788	0.02324252	0.06808658	0.162104	0.143341	0.169393	0.167235	0.186232	0.171696	0.03820778	0.255041	0.234746	0.256811	0.253402	-3.761772	31.13293	0.08188867
160150	-20139.07	-20284.97	145.8971	0.0232512	0.023493	0.0232633	0.0236451	0.0230998	0.0223072	0.022594	0.0228247	0.0233767	0.0225844	0.0239002	0.0229055	0.0222654	0.0228424	0.0224344	0.0226111	0.0226421	0.0237762	0.0229563	0.0231608	0.0238317	0.0237784	0.0237406	0.0237957	0.0227124	0.0227904	0.0228202	0.0230119	0.0233618	0.0228071	0.0222457	0.0228456	0.0231234	0.0228768	0.0227461	0.0230596	0.0229963	0.0229757	0.02298817	0.01812461	0.172522	0.157062	0.157901	0.168234	0.182795	0.161485	0.0198502	0.258444	0.233772	0.249664	0.25812	-3.772775	32.56874	0.09899694
160200	-20165.24	-20290.23	124.9896	0.0220469	0.0232633	0.0222049	0.0236983	0.0238988	0.0236439	0.0226159	0.0238018	0.02335	0.0240557	0.0238415	0.0222717	0.0233716	0.0227436	0.0232805	0.0229896	0.0225438	0.0224377	0.0227861	0.0217552	0.0240313	0.022731	0.0217614	0.0221565	0.0231148	0.0245088	0.0231879	0.0240151	0.0245135	0.023264	0.0227422	0.0238277	0.0222077	0.0230101	0.0249	0.0239218	0.0248281	0.0240045	0.02309464	0.03489959	0.175028	0.151025	0.167687	0.161726	0.180508	0.164025	0.01632295	0.249593	0.229359	0.270296	0.250753	-3.768155	31.78687	0.04710744
160250	-20158.5	-20290.79	132.2931	0.0242449	0.0240437	0.0230325	0.0248583	0.02296	0.0228124	0.0235551	0.0233943	0.0237462	0.0232943	0.0253208	0.0230005	0.0239496	0.0250231	0.0230155	0.0221594	0.024247	0.0239168	0.0235059	0.0228729	0.023528	0.0239307	0.0239682	0.0230126	0.0237389	0.0240023	0.0235112	0.0238762	0.0233124	0.0228565	0.0234048	0.0226406	0.0251404	0.0237974	0.0241935	0.0240683	0.0234148	0.0237696	0.02352261	0.03446755	0.160021	0.156055	0.169298	0.142363	0.19965	0.172613	0.02262539	0.257457	0.247654	0.26516	0.229729	-3.749793	30.09422	0.07526285
160300	-20165.77	-20283.84	118.0666	0.0225673	0.0245508	0.0252039	0.0255277	0.0233256	0.0245381	0.0230233	0.0236621	0.0234439	0.0258759	0.0247968	0.0247226	0.021869	0.0233181	0.0246969	0.0224257	0.0229474	0.0255728	0.0239312	0.0244456	0.0251134	0.0228941	0.0250094	0.0245371	0.0236237	0.0244301	0.0261895	0.0243369	0.0233545	0.0217962	0.0246455	0.0249629	0.024449	0.0242409	0.0240416	0.0244422	0.0230149	0.0239266	0.02395426	0.04067164	0.141799	0.155445	0.169889	0.151485	0.206405	0.174977	0.01021758	0.264171	0.244427	0.254762	0.236641	-3.731609	29.97096	0.07321603
160350	-20173.04	-20282.66	109.621	0.0214126	0.0247816	0.0220845	0.0249459	0.0270571	0.0224596	0.0258017	0.0252093	0.0226856	0.0253529	0.0256763	0.0224491	0.0233658	0.0221302	0.0233952	0.0229779	0.0221118	0.0237078	0.0240598	0.024902	0.0233252	0.024713	0.0235826	0.0244113	0.0244442	0.0222183	0.0235446	0.0257988	0.0236201	0.0241206	0.0215281	0.0239436	0.0256305	0.0252705	0.0243004	0.022667	0.0245091	0.0249182	0.02389085	0.04907009	0.165328	0.14595	0.153185	0.173798	0.19086	0.170877	0.001131742	0.255585	0.23625	0.264413	0.243752	-3.73426	29.95872	0.07090462
160400	-20185.97	-20274.28	88.3056	0.0216848	0.0250927	0.0265347	0.0283971	0.0229829	0.0232318	0.0214622	0.0243083	0.0239873	0.0258693	0.0283671	0.0228257	0.0234841	0.0228837	0.0234724	0.0252603	0.0251662	0.0289209	0.0236958	0.0246156	0.0257916	0.0274361	0.0281318	0.0240998	0.0242597	0.0255713	0.0240909	0.0247129	0.0261733	0.0239933	0.0245779	0.0296852	0.0275789	0.0308105	0.0231083	0.023646	0.0250525	0.0229108	0.02492933	0.0712368	0.171165	0.155078	0.166649	0.162647	0.18525	0.159211	0.04041061	0.256401	0.230412	0.265059	0.248128	-3.69171	30.04953	0.08988473
160450	-20174.77	-20277.27	102.5037	0.0224156	0.0225311	0.025589	0.0262533	0.024757	0.0217974	0.0240236	0.0259737	0.0252471	0.0269345	0.0259112	0.0262749	0.0245051	0.0251698	0.0227596	0.0243555	0.0229877	0.0290459	0.0252536	0.0255838	0.0275957	0.0238499	0.0255835	0.0246148	0.0225842	0.0243473	0.0266266	0.0269636	0.0228234	0.0242615	0.0251498	0.0252037	0.0242306	0.0245005	0.0242707	0.0220162	0.0263402	0.026038	0.02496965	0.07354801	0.167071	0.154113	0.169294	0.162914	0.180029	0.166579	0.005883728	0.246432	0.244832	0.260111	0.248625	-3.690094	29.18868	0.06943901
160500	-20177.47	-20290.42	112.9508	0.0244732	0.0235365	0.0240601	0.0236701	0.0255603	0.0235169	0.0256522	0.0262762	0.0257115	0.0256552	0.0251761	0.023257	0.0228464	0.0239059	0.0255221	0.0234057	0.0257269	0.0265649	0.0231608	0.0235675	0.0256408	0.0252695	0.0229437	0.0257611	0.0235152	0.0263548	0.0255162	0.0239801	0.0234655	0.0242113	0.0264267	0.0234848	0.0232116	0.0261384	0.0235495	0.0264092	0.0240108	0.0242161	0.02428276	0.05600999	0.177084	0.165515	0.169972	0.15163	0.178208	0.157591	0.01334186	0.242888	0.242474	0.26577	0.248869	-3.717989	29.84993	0.07530042
160550	-20162.36	-20278.12	115.7597	0.0232967	0.024055	0.0230285	0.024012	0.0259129	0.0241564	0.023171	0.0233652	0.0251358	0.0244485	0.0243492	0.0214059	0.023421	0.0230389	0.022706	0.0222557	0.0231448	0.025849	0.0232773	0.0240206	0.0238127	0.0241599	0.0233891	0.0233716	0.0243821	0.0242094	0.0243062	0.0259923	0.0241186	0.0249185	0.0251536	0.0237738	0.0232321	0.0268666	0.0237921	0.0227513	0.0235892	0.0240163	0.0241261	0.04421645	0.155587	0.153548	0.163545	0.170681	0.186223	0.170417	0.0357188	0.261593	0.242332	0.246926	0.249148	-3.724461	29.89485	0.09097468
160600	-20205.55	-20282.33	76.78358	0.0239682	0.0237607	0.0215087	0.0284449	0.028611	0.0223005	0.0213587	0.024046	0.0215468	0.022157	0.0268566	0.0297807	0.0247676	0.0231918	0.0222746	0.0213651	0.0278449	0.0225557	0.0196725	0.0251595	0.0225114	0.033716	0.0228846	0.0285019	0.0253953	0.0209228	0.0215635	0.0267764	0.0251701	0.0251541	0.0259564	0.0221323	0.025114	0.0292935	0.0284079	0.0213816	0.0284677	0.0199687	0.02502339	0.1239921	0.159103	0.15157	0.179471	0.153246	0.192232	0.164378	0.007336446	0.251803	0.248647	0.261423	0.238127	-3.687944	30.88138	0.06200262
160650	-20211.61	-20287.5	75.8877	0.0204062	0.0244263	0.0239348	0.0281336	0.0293213	0.0275624	0.0215815	0.0265641	0.0211925	0.0230583	0.0250671	0.0303462	0.0227287	0.0229955	0.0187711	0.0193653	0.0215036	0.0277451	0.0235619	0.0237246	0.0322371	0.0256947	0.0250046	0.0241928	0.0218865	0.0266372	0.0181127	0.0269785	0.0255587	0.021885	0.0283128	0.024593	0.0248438	0.0273766	0.0240267	0.0217799	0.0252727	0.0245593	0.02367024	0.135626	0.156042	0.148327	0.184204	0.168594	0.176558	0.166275	0.01011565	0.259991	0.241117	0.265964	0.232929	-3.743537	31.85316	0.05749653
160700	-20196.26	-20283.87	87.60614	0.0194228	0.0235539	0.0209737	0.0250537	0.0232051	0.0208569	0.0205808	0.0252308	0.0183821	0.0234027	0.0229846	0.0201714	0.0219386	0.0209086	0.0201612	0.0186191	0.022589	0.0246248	0.0202693	0.0228544	0.0190395	0.0211453	0.0237614	0.0286946	0.0225588	0.0237835	0.0195397	0.0225201	0.0220131	0.0195929	0.0240925	0.02453	0.0206128	0.0239554	0.025706	0.0210663	0.023298	0.0223068	0.02264897	0.1008234	0.156609	0.143631	0.184134	0.159395	0.181972	0.174259	0.004198296	0.254837	0.245319	0.264384	0.23546	-3.787641	33.78474	0.05094149
160750	-20203.25	-20291.29	88.04567	0.0209103	0.0224542	0.0190735	0.0268666	0.0233429	0.0199449	0.0270983	0.0263344	0.0221103	0.0263721	0.0225276	0.0214929	0.0213184	0.0207174	0.0246868	0.0257348	0.0208988	0.0233643	0.0231149	0.0295433	0.022375	0.0231997	0.0225066	0.0222751	0.0212625	0.022139	0.0232051	0.0237028	0.0211406	0.0232631	0.0241978	0.0228872	0.0246206	0.021448	0.0266928	0.0218737	0.0244942	0.0262444	0.02288026	0.1136085	0.170292	0.142204	0.163374	0.158761	0.190032	0.175337	0.005702691	0.26187	0.240563	0.259454	0.238113	-3.777481	31.81191	0.07125622
160800	-20214.44	-20281.98	67.53774	0.0234546	0.0262805	0.0274666	0.0297463	0.0270907	0.0218289	0.023468	0.0299364	0.0281598	0.0234021	0.0220379	0.0240525	0.0221261	0.0209934	0.0227213	0.0235198	0.0243639	0.0238305	0.0284838	0.0243304	0.0338335	0.0326803	0.0293554	0.0226859	0.026033	0.0247184	0.02017	0.0352589	0.0241027	0.0257492	0.0305002	0.0203882	0.023381	0.0306206	0.0253423	0.0210909	0.0278205	0.0157213	0.02433687	0.154254	0.168812	0.168148	0.156819	0.153546	0.189662	0.163013	0.01165208	0.254784	0.237968	0.254219	0.253029	-3.715763	31.15392	0.06909271
160850	-20224.03	-20283.1	59.06888	0.0295186	0.030806	0.0260931	0.0473399	0.0321057	0.0290958	0.0319375	0.0283474	0.026357	0.0322465	0.0297119	0.0292796	0.0449716	0.0233978	0.0247497	0.0233977	0.0245231	0.0289219	0.0252679	0.023893	0.0366281	0.0284306	0.0248109	0.0338666	0.0306721	0.0299801	0.027561	0.0226373	0.0233344	0.0251154	0.0305563	0.0255344	0.0321053	0.0285272	0.0215049	0.0267462	0.0249987	0.0289392	0.02911997	0.2264392	0.162653	0.151097	0.159245	0.165014	0.194891	0.167099	0.001499299	0.26589	0.234525	0.253027	0.246558	-3.536331	26.42102	0.04043155
160900	-20214.08	-20279.16	65.07555	0.0278486	0.0311134	0.0238998	0.0315109	0.0299019	0.0239806	0.023345	0.0289625	0.0232609	0.0257314	0.0259219	0.0388193	0.0277696	0.0230531	0.0279387	0.022222	0.0232449	0.0314181	0.0313407	0.0280872	0.0317305	0.0250519	0.0367638	0.0306664	0.0261666	0.0314161	0.0233308	0.0328625	0.0296427	0.0270644	0.0297688	0.0332453	0.0267139	0.0322905	0.0305063	0.0268895	0.0346163	0.017768	0.02802088	0.1574154	0.155127	0.145796	0.17696	0.159377	0.192597	0.170142	0.003410449	0.250765	0.251384	0.259138	0.238712	-3.574805	28.38474	0.09734407
160950	-20189.85	-20279.24	89.39413	0.0209978	0.0286856	0.0272856	0.0305995	0.0300096	0.0229083	0.0278171	0.0250751	0.0270834	0.0247589	0.0248319	0.0270226	0.0237221	0.0260689	0.0217632	0.0266994	0.0219982	0.0225074	0.0242325	0.0264437	0.0247008	0.0265647	0.0242917	0.0252845	0.0212299	0.0239725	0.0222801	0.0277826	0.0221562	0.0229047	0.0238017	0.0247535	0.0257587	0.0233445	0.0267355	0.0231815	0.0264935	0.0239647	0.02529998	0.09595729	0.153968	0.151241	0.170849	0.165958	0.185647	0.172337	0.001824894	0.251268	0.244027	0.256585	0.24812	-3.676952	30.00669	0.04803117
161000	-20205.5	-20280.95	75.45068	0.0209117	0.0204964	0.0279047	0.0313484	0.0238228	0.0219803	0.0273764	0.0272865	0.0247335	0.0247502	0.0279023	0.0284647	0.0224505	0.0236642	0.0235667	0.0227331	0.0224806	0.0339207	0.0265325	0.0258921	0.0264671	0.0311767	0.0285031	0.0271635	0.0220924	0.0308807	0.0212291	0.0288864	0.0270309	0.0259262	0.0270836	0.0310848	0.0263366	0.0297792	0.0233196	0.0263877	0.0264279	0.0309661	0.02684345	0.1369578	0.165591	0.151891	0.180694	0.156217	0.18085	0.164757	0.01064127	0.25478	0.2391	0.252021	0.254099	-3.617734	27.72728	0.06343901
161050	-20211.35	-20278.58	67.22675	0.0221544	0.0293074	0.0407196	0.0319838	0.0271573	0.0203344	0.0248559	0.0231018	0.0234639	0.0297317	0.0333261	0.0257822	0.0239258	0.0229904	0.022559	0.0279751	0.023487	0.0319787	0.0259285	0.0286097	0.0256347	0.0346313	0.0246855	0.0276944	0.0235739	0.0266414	0.0224135	0.0242945	0.024386	0.0234796	0.0333446	0.0257599	0.0218382	0.0206552	0.0217992	0.0241127	0.0210926	0.0198964	0.02513047	0.1719206	0.166827	0.148649	0.1702	0.156546	0.185793	0.171985	0.009908244	0.258032	0.236892	0.267969	0.237107	-3.683674	30.73443	0.07456081
161100	-20208.14	-20280.12	71.97723	0.019356	0.0307129	0.0263579	0.0265407	0.0298303	0.0251921	0.0254172	0.0229929	0.0246583	0.031533	0.0367931	0.0261669	0.0258745	0.0236887	0.0259098	0.027637	0.0257021	0.0300962	0.0238713	0.0273206	0.0310282	0.0296712	0.027797	0.0322755	0.025678	0.0298876	0.0251493	0.0277207	0.0286767	0.0212895	0.0262612	0.0278005	0.0275299	0.0243886	0.0229686	0.0213111	0.0338982	0.0215206	0.02544969	0.1444842	0.147042	0.166597	0.174101	0.152842	0.181093	0.178324	0.005423072	0.255703	0.251343	0.248411	0.244544	-3.671052	28.57818	0.06749834
161150	-20202.46	-20271.72	69.26413	0.0211881	0.0216313	0.0317352	0.02871	0.0277904	0.0228655	0.0235001	0.0242786	0.0260886	0.0308763	0.0299615	0.0289925	0.0288639	0.0225536	0.0261015	0.0259472	0.0269949	0.0323221	0.0294339	0.0252356	0.0291468	0.0224754	0.0306397	0.0261824	0.0261131	0.0290891	0.0204367	0.0252895	0.0262355	0.0262642	0.0314748	0.0260556	0.0305835	0.025984	0.034101	0.0209424	0.027983	0.0272357	0.02708304	0.09996588	0.165643	0.149209	0.17887	0.155686	0.182151	0.168441	0.02431297	0.248251	0.248616	0.25924	0.243894	-3.608848	28.47046	0.1060142
161200	-20198.84	-20281.69	82.84846	0.025855	0.0215751	0.0240309	0.0276967	0.0255678	0.0240704	0.0211683	0.0240278	0.0238199	0.0264665	0.0289772	0.0196883	0.0242321	0.0219105	0.0219225	0.024804	0.0252028	0.0272283	0.0235717	0.0282505	0.031898	0.0242292	0.0246605	0.0275313	0.0252883	0.0262907	0.0231351	0.0264352	0.0232278	0.0249002	0.024652	0.0287199	0.0260309	0.0245212	0.0288923	0.0212884	0.0214664	0.0218829	0.02481064	0.09194714	0.164473	0.154172	0.173034	0.15363	0.180413	0.174278	0.011777	0.240351	0.242917	0.264091	0.252641	-3.696483	29.84146	0.09917963
