Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
85800	-20241.95	-20320.29	78.33828	0.0178313	0.0234709	0.025803	0.024887	0.0222435	0.0204712	0.0208435	0.0217203	0.0227051	0.0275494	0.0282401	0.0209869	0.0221088	0.0192101	0.0220777	0.0223729	0.017464	0.024274	0.0277324	0.0194465	0.0269837	0.02263	0.0235615	0.0201553	0.0189182	0.02273	0.0218403	0.0230053	0.0258762	0.0223718	0.0236533	0.0252826	0.025589	0.0275608	0.0264978	0.0250854	0.0249481	0.023139	0.02311742	0.105428	0.181315	0.165034	0.1561	0.182056	0.148523	0.166972	0.01439427	0.261222	0.239859	0.244946	0.253973	-3.767169	32.72561	0.06625096
85850	-20254.72	-20311.75	57.02501	0.0194191	0.016975	0.0178341	0.0237737	0.0167256	0.018875	0.0218917	0.0178159	0.0225677	0.0271777	0.0217329	0.0162786	0.0252021	0.0171403	0.0226075	0.0222279	0.0213857	0.020922	0.0310502	0.0196857	0.0368565	0.0286847	0.0236979	0.024615	0.0178756	0.0174424	0.0198745	0.0214265	0.0311377	0.0214414	0.0313515	0.0303422	0.0245653	0.0286585	0.0280503	0.0278452	0.0321971	0.0228564	0.02272794	0.2137151	0.169081	0.170234	0.144179	0.202938	0.14209	0.171477	0.02335848	0.272998	0.230806	0.232216	0.263981	-3.78416	31.95084	0.06354889
85900	-20248.08	-20310.13	62.0472	0.0174912	0.0192677	0.0258539	0.0293576	0.0313959	0.0209488	0.0266341	0.0237357	0.021985	0.0302273	0.0238298	0.0216914	0.0180749	0.01762	0.0197049	0.0208962	0.0232977	0.0238967	0.0267521	0.0206153	0.0316154	0.0206227	0.0203606	0.0225633	0.0203943	0.0247909	0.0208562	0.0195012	0.0307646	0.018102	0.0276487	0.0283339	0.0184984	0.0250348	0.0164973	0.0230327	0.0246931	0.030148	0.02266735	0.1790444	0.164108	0.180328	0.149341	0.194897	0.147045	0.164282	0.01518083	0.27191	0.242263	0.224641	0.261186	-3.78683	32.09544	0.03635113
85950	-20257.2	-20322.82	65.61972	0.0206938	0.0202339	0.0214341	0.0261197	0.0259823	0.0229	0.0264112	0.0234158	0.0250253	0.0304162	0.0295265	0.0210731	0.026576	0.02138	0.0232875	0.0214325	0.0213956	0.0193401	0.0314712	0.0243915	0.0244866	0.025923	0.0333267	0.0203821	0.0254894	0.0214087	0.0250037	0.0235166	0.0204714	0.0223652	0.025482	0.0330826	0.0316251	0.0257147	0.0232288	0.022654	0.026337	0.0252219	0.02265316	0.1556234	0.154955	0.195679	0.133852	0.205776	0.152863	0.156874	0.038907	0.262466	0.232838	0.235337	0.269358	-3.787456	29.39271	0.05826821
86000	-20250.68	-20321.8	71.11878	0.0168726	0.025333	0.0277647	0.0233896	0.0304966	0.0288699	0.022919	0.0237575	0.0255216	0.0310323	0.0310067	0.0205048	0.0201339	0.0205175	0.0243539	0.0207985	0.0205635	0.0276046	0.0263053	0.0242831	0.0250293	0.025563	0.0322476	0.0297805	0.0213252	0.0280536	0.0245523	0.026556	0.0215559	0.0218168	0.0268376	0.0289471	0.0220705	0.0247161	0.0262	0.0244451	0.0234077	0.0241297	0.02424117	0.176482	0.161253	0.180667	0.13948	0.211988	0.139375	0.167237	0.002291644	0.269548	0.234668	0.217228	0.278557	-3.719703	31.27894	0.05509791
86050	-20266.94	-20321.96	55.01926	0.0162142	0.0266707	0.0283847	0.0318298	0.0352802	0.0249695	0.0304681	0.0267219	0.0393112	0.0344031	0.0319344	0.0274412	0.0229774	0.0225959	0.025145	0.0228179	0.0185734	0.0300902	0.0236767	0.0256385	0.0293419	0.0326151	0.025164	0.0199934	0.0184494	0.0298462	0.022536	0.0340039	0.0306732	0.0265879	0.0358749	0.0339504	0.0259036	0.0257983	0.0271442	0.0238511	0.0352661	0.021404	0.02608778	0.2180524	0.158641	0.182882	0.143173	0.204405	0.153199	0.157701	0.03128886	0.26305	0.248719	0.231358	0.256874	-3.646288	30.53195	0.06900856
86100	-20251.04	-20319.79	68.752	0.0213554	0.0310578	0.0329545	0.0320877	0.0327864	0.0258081	0.0303555	0.0188153	0.0284816	0.036094	0.0319474	0.0233846	0.0283071	0.0248154	0.0246041	0.0238317	0.0278093	0.0265637	0.0226191	0.020915	0.0285178	0.026244	0.0289227	0.0223415	0.0229835	0.0204854	0.0262582	0.0323831	0.0228526	0.0283328	0.0269102	0.0330064	0.0285761	0.0282566	0.02584	0.0258887	0.0247242	0.0254822	0.02628235	0.1556698	0.160929	0.190645	0.158207	0.189451	0.146307	0.154462	0.004872291	0.255771	0.242631	0.230366	0.271232	-3.638858	28.38816	0.08452804
86150	-20245.65	-20316.76	71.11048	0.0208749	0.0305823	0.0297782	0.0314577	0.02782	0.0211796	0.0209573	0.0231529	0.0244099	0.0371453	0.0337387	0.0269827	0.0256629	0.0240658	0.0264351	0.0251621	0.021126	0.0297371	0.0324149	0.0242779	0.0323946	0.0331195	0.0271983	0.0283421	0.0253864	0.0235074	0.0256238	0.0280989	0.0227064	0.0294868	0.0294138	0.0316532	0.0264206	0.0258754	0.0261566	0.0245615	0.0286181	0.0283948	0.02760136	0.1364047	0.150985	0.187081	0.151947	0.191657	0.141082	0.177248	0.001281705	0.261551	0.239182	0.231917	0.267351	-3.58989	27.87176	0.05374594
86200	-20246.65	-20318.47	71.81943	0.0166083	0.021893	0.0237209	0.0260229	0.0256415	0.0215837	0.0234072	0.0258603	0.0265293	0.0274965	0.0231477	0.0236835	0.0259425	0.0220209	0.0235821	0.0216186	0.0197251	0.0258308	0.025961	0.0182648	0.026237	0.0246176	0.0259318	0.0302582	0.0266815	0.0257161	0.0228557	0.0360085	0.0247591	0.0237574	0.0298573	0.0323773	0.0222411	0.0256914	0.0270193	0.0218317	0.0268368	0.0287602	0.02486811	0.1487612	0.165656	0.198112	0.149055	0.184269	0.142811	0.160096	0.009409356	0.259218	0.240785	0.228174	0.271823	-3.694169	30.92837	0.05413281
86250	-20229.2	-20325.27	96.07281	0.0256069	0.0263764	0.0259311	0.0304452	0.0280756	0.0241848	0.0282124	0.025063	0.0267509	0.0295617	0.0251976	0.0244558	0.0264076	0.0208983	0.0230543	0.0260751	0.0250969	0.0267586	0.0241167	0.0250055	0.0264676	0.0257709	0.0244755	0.0267936	0.0249247	0.0236638	0.0248324	0.0308209	0.0264455	0.0256648	0.0255984	0.0272785	0.0260972	0.0266295	0.026401	0.0242833	0.0253026	0.0257343	0.02611228	0.0795047	0.167892	0.176878	0.141173	0.204818	0.129303	0.179936	0.02491918	0.264863	0.238006	0.224685	0.272445	-3.645349	29.03634	0.0611754
86300	-20249.49	-20314.63	65.14477	0.0164318	0.0224056	0.0258809	0.0273442	0.0302882	0.0277876	0.0245214	0.0229105	0.0271856	0.0281089	0.0255483	0.0302622	0.0298558	0.0229068	0.0295464	0.024349	0.0221208	0.0266356	0.0327148	0.0224282	0.0297145	0.0240349	0.0260236	0.0256911	0.0218265	0.0222808	0.0236676	0.0322992	0.0317649	0.0205249	0.0297671	0.0384562	0.0234684	0.0309359	0.0312746	0.0230546	0.0314328	0.022543	0.02566857	0.1634115	0.17359	0.181682	0.150583	0.199004	0.138393	0.156748	0.02087965	0.258817	0.228876	0.236467	0.27584	-3.662488	29.27535	0.05903146
86350	-20273.73	-20317.31	43.57864	0.0180472	0.0197809	0.0218363	0.0311844	0.0271003	0.0229407	0.0325887	0.0305816	0.0274994	0.0362871	0.0330101	0.026425	0.0268038	0.01621	0.023701	0.0229085	0.0149208	0.041485	0.0273312	0.0261224	0.0289045	0.0315921	0.0207923	0.0283652	0.0209705	0.0306414	0.0250215	0.0308571	0.0269964	0.0193906	0.0417692	0.0287728	0.0559661	0.0302548	0.028618	0.0256722	0.0307959	0.026929	0.02668372	0.2571067	0.169903	0.178626	0.148624	0.200068	0.139554	0.163225	0.03334278	0.257392	0.236301	0.231393	0.274914	-3.623702	28.30506	0.1266888
86400	-20247.62	-20314.53	66.9105	0.0208602	0.025347	0.0283678	0.0308553	0.0270875	0.022684	0.0255433	0.0210683	0.0270543	0.0289409	0.0288402	0.0250979	0.0228996	0.0207355	0.0222137	0.0211776	0.0262987	0.0339438	0.0356718	0.0237547	0.031099	0.0262794	0.034296	0.0315304	0.0282076	0.0284141	0.0215632	0.0278917	0.0224899	0.025713	0.0244568	0.0350975	0.0243429	0.0328475	0.024134	0.0251556	0.0249251	0.0245417	0.02578464	0.1704974	0.151247	0.172457	0.15289	0.199587	0.165342	0.158478	0.02881184	0.269491	0.239082	0.238151	0.253276	-3.657976	29.22353	0.08366863
86450	-20249.77	-20326.29	76.5191	0.0232592	0.0301051	0.0275829	0.0277352	0.025958	0.0244185	0.0272901	0.0239759	0.0269133	0.0322929	0.0301903	0.0228845	0.0235208	0.0219619	0.0275176	0.0240422	0.0265067	0.023995	0.0258956	0.0246945	0.0291185	0.0245518	0.0273956	0.0257522	0.0228547	0.034846	0.0249517	0.0234188	0.0248029	0.0231025	0.0341146	0.0276633	0.0232133	0.0355118	0.025935	0.0278176	0.0278123	0.0253566	0.02618995	0.1381709	0.179003	0.191924	0.146054	0.197968	0.132001	0.15305	0.01072128	0.253227	0.237115	0.240321	0.269336	-3.642379	29.41799	0.04974876
86500	-20243	-20314.36	71.3583	0.0205928	0.0232232	0.026833	0.0300007	0.0253585	0.0210573	0.0266041	0.0219209	0.025767	0.0276884	0.0270525	0.0199841	0.0251381	0.0205508	0.0234154	0.0214595	0.022862	0.0234813	0.0259734	0.0189262	0.0276146	0.0249203	0.0300846	0.0255467	0.0263018	0.0203098	0.0291097	0.0288854	0.0295765	0.0229454	0.019757	0.0293814	0.0245134	0.034482	0.0268507	0.0264445	0.0229368	0.0245944	0.02561758	0.132429	0.181451	0.179628	0.142042	0.189672	0.141937	0.165271	0.02548371	0.256865	0.23829	0.232868	0.271977	-3.664476	30.1078	0.08057889
86550	-20259.3	-20326.36	67.06179	0.0185282	0.030998	0.0232067	0.0256225	0.0251681	0.0279649	0.0236707	0.0219639	0.0253638	0.0276763	0.0212888	0.0226079	0.0262407	0.0187932	0.0239821	0.0228185	0.0176856	0.0191263	0.0247851	0.0211493	0.0267638	0.0264831	0.0316661	0.0245615	0.0265447	0.0245408	0.0206582	0.0311057	0.0309917	0.0239069	0.0233502	0.0310828	0.0243498	0.0294223	0.0183156	0.0222331	0.0215903	0.0208246	0.02300149	0.1636409	0.162669	0.198323	0.143118	0.190015	0.138532	0.167343	0.01495145	0.264239	0.242905	0.235547	0.257309	-3.772196	32.65058	0.07262783
86600	-20264.73	-20319.3	54.56096	0.0188185	0.0209891	0.0214493	0.0295488	0.0246839	0.0253606	0.0271971	0.021238	0.0267198	0.0284728	0.0299566	0.0174978	0.0251261	0.0223113	0.0278636	0.0238824	0.0210429	0.0220555	0.0227656	0.0262409	0.0435205	0.0229213	0.0286561	0.020627	0.0186728	0.0221041	0.0218713	0.0223233	0.0327947	0.0225898	0.0216286	0.0320531	0.0232956	0.040348	0.0132742	0.0258431	0.0183708	0.0279698	0.02451118	0.2745673	0.156465	0.183635	0.146403	0.198225	0.146878	0.168394	0.02137814	0.258685	0.24739	0.226935	0.26699	-3.708626	30.52825	0.06594308
86650	-20256.83	-20322.81	65.97484	0.0216998	0.0267664	0.0226403	0.0295772	0.0333545	0.0263485	0.0262668	0.0210426	0.0258178	0.0277315	0.0300731	0.0191419	0.0201586	0.0203594	0.0246068	0.0233525	0.0204873	0.0229513	0.0231188	0.0266632	0.0329836	0.0316953	0.023529	0.0205397	0.018585	0.0296763	0.0228292	0.0291399	0.0315874	0.0211159	0.0234379	0.0354892	0.0249656	0.0332946	0.0290143	0.0240785	0.0240379	0.0283917	0.02536585	0.1663983	0.159126	0.179098	0.151565	0.178117	0.152928	0.179166	0.007397284	0.255644	0.250441	0.233142	0.260773	-3.674351	28.90756	0.0681251
86700	-20252.56	-20313.78	61.21547	0.0219333	0.0276262	0.0315384	0.0281856	0.0351625	0.0222968	0.0319194	0.0207313	0.0279894	0.0288168	0.0212398	0.0197928	0.0188677	0.0216237	0.0255115	0.0277307	0.0227791	0.0230203	0.031127	0.0239228	0.0309933	0.0335549	0.0257463	0.0205896	0.0221536	0.0374429	0.0234227	0.0363703	0.0280242	0.0195598	0.027467	0.0324568	0.0282027	0.0237622	0.0321961	0.0229267	0.0222071	0.0236396	0.0249546	0.1951829	0.161545	0.173253	0.15008	0.198465	0.144805	0.171852	0.0007932965	0.27234	0.227885	0.237318	0.262457	-3.690697	29.97903	0.06564773
86750	-20275.99	-20316.22	40.23244	0.0230967	0.0303837	0.0415016	0.035872	0.0304103	0.0263335	0.0291114	0.0283447	0.0249107	0.0434176	0.0361452	0.0197895	0.0276666	0.0244396	0.0310117	0.0236598	0.0277743	0.0292496	0.0412365	0.0272165	0.0554756	0.0350454	0.0243091	0.0324303	0.0146041	0.0241587	0.0158459	0.0328148	0.0292072	0.0189534	0.0339197	0.0411062	0.0210276	0.036226	0.0338911	0.0231568	0.0411274	0.0306693	0.03114127	0.3464412	0.16631	0.176771	0.144197	0.189564	0.16157	0.161588	0.001390267	0.263072	0.23238	0.238423	0.266126	-3.469221	26.5293	0.09179692
86800	-20255.56	-20310.81	55.25022	0.0220558	0.0239161	0.0380003	0.0306225	0.0278711	0.024572	0.0333815	0.021596	0.0261966	0.0345379	0.0331466	0.023885	0.031687	0.0198407	0.0275538	0.0253223	0.0287306	0.0252013	0.0354369	0.0232664	0.0350076	0.024368	0.0252906	0.0258801	0.0184782	0.0332467	0.0203796	0.0280764	0.0425617	0.0209608	0.0338388	0.0354985	0.0253514	0.0377892	0.033653	0.0237482	0.0308746	0.035433	0.02846932	0.1842975	0.156313	0.175167	0.153525	0.202898	0.143786	0.168311	0.004933344	0.274322	0.23613	0.23293	0.256618	-3.558928	27.26252	0.06727406
86850	-20255.25	-20315.27	60.01306	0.0190653	0.0245775	0.0351889	0.0315964	0.0314045	0.0246191	0.0273054	0.0213046	0.0253799	0.0312403	0.0319963	0.0259868	0.0316902	0.0196486	0.0228531	0.0215974	0.0197204	0.0258649	0.0354268	0.0218701	0.0302953	0.0279934	0.0261203	0.0301548	0.025874	0.0257012	0.0220418	0.0226698	0.0231189	0.0200184	0.0303922	0.0340705	0.024903	0.0292154	0.0158538	0.0203226	0.0210527	0.0340694	0.02487263	0.2153576	0.166248	0.178566	0.143491	0.199698	0.151381	0.160616	7.070804e-05	0.256144	0.242679	0.235467	0.26571	-3.693987	28.53764	0.0621688
86900	-20247.91	-20310.48	62.57565	0.0191772	0.0255108	0.0298947	0.0349149	0.0274826	0.0258013	0.0217164	0.0202164	0.0271521	0.028699	0.0260737	0.0244088	0.0195274	0.0204142	0.0237903	0.0229679	0.0227047	0.0284894	0.0221156	0.0216042	0.033979	0.0241132	0.0315452	0.0230586	0.030981	0.0275069	0.0212197	0.0383443	0.0266866	0.0268461	0.028531	0.0317829	0.030459	0.0310539	0.0207368	0.0249698	0.0185543	0.0318055	0.02601501	0.2061948	0.166239	0.173418	0.146676	0.195593	0.16202	0.156054	0.003769451	0.2643	0.239279	0.231599	0.264822	-3.649082	29.02784	0.07019031
86950	-20238.32	-20317.6	79.27447	0.0225681	0.0236611	0.0266816	0.0304547	0.0305529	0.0258743	0.0276639	0.0290506	0.0252201	0.0273141	0.0235798	0.0296655	0.0291983	0.0217427	0.02525	0.0266026	0.0209624	0.0262026	0.0242404	0.0250189	0.0304145	0.0297375	0.0210305	0.0237678	0.0214117	0.0253581	0.0242629	0.0296891	0.0292535	0.0249242	0.0255566	0.026897	0.0296475	0.0266995	0.0264104	0.0220285	0.0322822	0.0263648	0.02591626	0.100659	0.163922	0.177141	0.147399	0.194695	0.150093	0.166751	0.004312926	0.260282	0.235534	0.236057	0.268126	-3.652885	28.57611	0.08136327
87000	-20255.19	-20312.59	57.40048	0.0220846	0.0255949	0.022754	0.0343241	0.0353033	0.026301	0.0239244	0.0253673	0.0242262	0.030873	0.0284821	0.034726	0.0318696	0.0213263	0.0213823	0.0224265	0.0216105	0.0243451	0.0286524	0.0212145	0.0242023	0.0299594	0.0335629	0.0241918	0.0251441	0.0277123	0.0195606	0.0272542	0.0352669	0.0207486	0.0330276	0.0328484	0.0274147	0.0403933	0.0308296	0.0305936	0.0374928	0.0272961	0.02777846	0.1831845	0.165132	0.173502	0.147622	0.192079	0.152601	0.169064	0.02890788	0.260345	0.233916	0.243642	0.262097	-3.583494	28.40236	0.09375561
87050	-20258.99	-20318.38	59.39498	0.0184791	0.0234841	0.026466	0.0228718	0.0234584	0.020525	0.0271135	0.0205444	0.0291184	0.0279492	0.023273	0.0263572	0.0266146	0.0185637	0.0228702	0.0205248	0.0208247	0.0264305	0.0257108	0.0231559	0.0272656	0.0275068	0.021136	0.026764	0.0180118	0.0214351	0.0193082	0.0400935	0.0194338	0.0205629	0.022241	0.0252798	0.0268668	0.032382	0.031843	0.0197965	0.0185432	0.0268303	0.02440872	0.2240379	0.152583	0.169678	0.150681	0.200369	0.1514	0.17529	0.004070436	0.265442	0.240132	0.235476	0.25895	-3.712815	31.84722	0.09878194
87100	-20242.4	-20325.4	83.00582	0.0240991	0.0232224	0.0269418	0.0304147	0.0250622	0.0242799	0.0254967	0.0268266	0.0236838	0.0285826	0.0285206	0.0230687	0.0233191	0.021273	0.0237578	0.0234064	0.0259975	0.0275983	0.0304491	0.0233353	0.0278695	0.023815	0.0246102	0.0248658	0.0295389	0.0216631	0.0251339	0.0298015	0.0211777	0.0218671	0.0253988	0.026463	0.0248895	0.0246337	0.0240387	0.0242032	0.0271968	0.0230422	0.02553304	0.111982	0.159924	0.190894	0.148042	0.196796	0.140864	0.163481	0.03875612	0.252835	0.241787	0.223363	0.282015	-3.667782	30.50859	0.09965971
87150	-20241.37	-20323.02	81.64881	0.0225108	0.0224207	0.0264898	0.0278607	0.0270359	0.0246255	0.026414	0.0219419	0.0304123	0.0294191	0.0275468	0.0258088	0.0272718	0.0204354	0.0216032	0.0223272	0.0221431	0.0259235	0.0237355	0.0224081	0.0243839	0.0234392	0.029139	0.0264104	0.0241858	0.027039	0.0230644	0.0280641	0.0266101	0.0247242	0.0226362	0.0276274	0.027235	0.0287945	0.0281607	0.0234083	0.0269842	0.0252721	0.02560785	0.08919288	0.170204	0.17975	0.140424	0.206836	0.147957	0.154829	0.03866092	0.274525	0.222707	0.231717	0.271052	-3.664856	30.85607	0.08345695
87200	-20259.03	-20323.76	64.72204	0.0285794	0.0286185	0.0300067	0.0251434	0.0272991	0.0211945	0.0205066	0.0230665	0.0239304	0.0342665	0.0257575	0.0245555	0.0259491	0.0202117	0.0241607	0.0245939	0.0243259	0.0236826	0.0232644	0.0267973	0.0357158	0.0272844	0.0231701	0.0263363	0.0147609	0.0297856	0.0194952	0.031385	0.023591	0.0319195	0.0274328	0.0308337	0.0328455	0.0289783	0.0285951	0.0294214	0.0283759	0.0228579	0.0261942	0.1546306	0.174457	0.169951	0.136958	0.201284	0.163805	0.153545	0.001235095	0.271412	0.222603	0.2312	0.274785	-3.642217	28.71914	0.04858047
87250	-20250.73	-20312.34	61.61386	0.0259767	0.0276886	0.0348937	0.0359972	0.0313377	0.0264519	0.0255604	0.0204679	0.0249285	0.0403178	0.0290251	0.0249305	0.0283341	0.0233242	0.0228603	0.0271928	0.0217469	0.0323514	0.0271043	0.0283208	0.0344389	0.030085	0.0396757	0.0235602	0.0266035	0.0217881	0.0231444	0.0264472	0.0272943	0.0216303	0.0284631	0.0402832	0.0257108	0.0233768	0.0280733	0.024021	0.0317146	0.0237907	0.02760261	0.158034	0.154176	0.176018	0.148834	0.188038	0.161701	0.171232	0.02097314	0.258223	0.249524	0.238003	0.25425	-3.589845	28.31748	0.07833346
87300	-20248.82	-20317.35	68.53295	0.0258422	0.0217312	0.0265146	0.0283984	0.0296903	0.0281448	0.0307835	0.0217454	0.0216357	0.027719	0.0280259	0.0271071	0.026561	0.0189656	0.0227362	0.0238733	0.0223149	0.0242298	0.0302305	0.0240983	0.0262612	0.0340041	0.024142	0.0211417	0.0298371	0.0313516	0.0239167	0.0257199	0.0175554	0.0237503	0.0330169	0.0307659	0.0294305	0.0331274	0.0293935	0.0223194	0.0278727	0.022971	0.02638093	0.1490706	0.167188	0.170412	0.146496	0.209312	0.155285	0.151307	0.005103717	0.263086	0.238989	0.24043	0.257495	-3.635114	28.66679	0.06814901
87350	-20264.79	-20321.79	56.99452	0.0189531	0.0203466	0.0289926	0.0326825	0.0262515	0.0272562	0.0288333	0.0156647	0.0221836	0.0229069	0.026337	0.0183445	0.0234051	0.0232936	0.021831	0.0203775	0.0204816	0.0166833	0.021579	0.024237	0.0257215	0.0244189	0.025724	0.0285481	0.0182776	0.0231371	0.0256071	0.0379442	0.0239663	0.0234558	0.0265419	0.0259635	0.0359307	0.0271544	0.0320134	0.0259738	0.0124304	0.0283405	0.02368541	0.2484278	0.184757	0.178174	0.142665	0.197682	0.147265	0.149457	0.0004311659	0.257155	0.231498	0.238188	0.273159	-3.742896	29.5999	0.04310554
87400	-20263.23	-20316.66	53.42922	0.0155134	0.0177628	0.026444	0.0395133	0.0229901	0.022708	0.0216692	0.0187922	0.0228064	0.0249348	0.0233666	0.0186423	0.0247015	0.0207998	0.0255625	0.0217639	0.0188522	0.0193936	0.0278906	0.0212045	0.0273561	0.0311534	0.0187435	0.0223541	0.018734	0.0224727	0.0183778	0.0339998	0.0252653	0.0193955	0.0411219	0.02912	0.0337675	0.0239128	0.0211577	0.0217473	0.0235967	0.0233568	0.02334608	0.2689961	0.161458	0.186671	0.157879	0.193759	0.142293	0.15794	0.01396949	0.260621	0.242407	0.228688	0.268283	-3.757326	32.26788	0.08434023
87450	-20250.25	-20315.75	65.50343	0.0158234	0.0164906	0.0246644	0.0225969	0.0234421	0.0210384	0.0268256	0.0212456	0.0246038	0.0232635	0.0237853	0.0244706	0.0205009	0.0170931	0.0213793	0.0198968	0.0193834	0.0244658	0.0273042	0.0203198	0.0329179	0.0258852	0.0212934	0.0232937	0.0167609	0.0261274	0.0218566	0.0244217	0.0297725	0.0223428	0.0283161	0.0238636	0.029129	0.0255811	0.0226235	0.0218437	0.0201944	0.0206741	0.02290263	0.1848574	0.166092	0.178445	0.148285	0.199649	0.151066	0.156463	0.03213938	0.273973	0.239292	0.228333	0.258402	-3.776504	33.45394	0.06001898
87500	-20248.37	-20312.8	64.42709	0.0174612	0.0250936	0.0252605	0.0273306	0.0260995	0.0243789	0.0211469	0.0181878	0.0214686	0.0226467	0.020945	0.0206463	0.0241235	0.0192813	0.019652	0.0178238	0.0215753	0.0268037	0.0269123	0.0227674	0.0275605	0.0216293	0.0225813	0.0220113	0.0202072	0.0291762	0.0212833	0.0339158	0.0278948	0.0187141	0.0332637	0.0260304	0.0216902	0.024452	0.0248715	0.0230117	0.026102	0.0251201	0.02528464	0.1777845	0.161932	0.189456	0.147714	0.202331	0.13448	0.164087	0.006454552	0.264787	0.242953	0.225083	0.267178	-3.677558	33.5724	0.06008117
87550	-20250.71	-20309.73	59.02334	0.0186943	0.0241729	0.0302747	0.0312775	0.0232793	0.0215121	0.0291996	0.0196742	0.0242577	0.0313329	0.0292577	0.0214408	0.0270082	0.0176403	0.026031	0.0207709	0.0241738	0.0359529	0.0359389	0.0207736	0.0288377	0.0281702	0.0230633	0.0309747	0.0229666	0.0237505	0.0188606	0.020762	0.0220733	0.0203425	0.0353921	0.0302688	0.0211328	0.0242603	0.0291922	0.0219288	0.0317946	0.0179551	0.0250944	0.1807664	0.156433	0.173061	0.15401	0.196617	0.146849	0.17303	0.004246327	0.26483	0.243099	0.240063	0.252008	-3.685111	31.64355	0.06686525
87600	-20264.49	-20323.07	58.57511	0.0214427	0.025063	0.0260636	0.0258421	0.0266864	0.0262288	0.0235291	0.0144261	0.0284621	0.0298146	0.0250522	0.0257032	0.0329454	0.020419	0.0300721	0.0228453	0.0260642	0.0185517	0.024934	0.0246817	0.0314467	0.0252593	0.0246417	0.0223272	0.0210764	0.0222884	0.0243822	0.0300993	0.0315867	0.0285099	0.0288446	0.0336522	0.0182608	0.0215003	0.0288346	0.0254554	0.0301286	0.0232039	0.02304989	0.2091022	0.167422	0.181698	0.143317	0.203341	0.14006	0.164161	0.01406419	0.253534	0.23922	0.242393	0.264854	-3.770094	30.78984	0.09494338
87650	-20268.37	-20316.48	48.10892	0.0195397	0.0248136	0.0213094	0.0403438	0.0374622	0.0240242	0.0235002	0.0154734	0.025176	0.0388206	0.0346019	0.0291088	0.033676	0.0217359	0.0268967	0.0251005	0.0307011	0.0256493	0.0273578	0.0258246	0.0375491	0.0433721	0.0348267	0.0355353	0.0189815	0.0214161	0.026841	0.0286196	0.0183479	0.0309831	0.0298022	0.0424028	0.0296621	0.0297078	0.0295966	0.0267179	0.0218251	0.0333099	0.02797856	0.2009147	0.156424	0.174224	0.14323	0.209405	0.147119	0.169598	0.003059427	0.275701	0.239134	0.231263	0.253903	-3.576317	26.30703	0.08983631
87700	-20267.8	-20318.09	50.29	0.0211719	0.0171851	0.0238753	0.0360531	0.0324525	0.0211108	0.025802	0.0279205	0.0264326	0.0355775	0.033644	0.0215319	0.0250199	0.0292662	0.03511	0.024546	0.0253965	0.0278104	0.0267293	0.0385573	0.0355491	0.0366757	0.0297237	0.0363769	0.0197853	0.0279453	0.0218667	0.0323947	0.0254	0.027244	0.0466802	0.0518823	0.0211728	0.0273861	0.0238566	0.0201967	0.0254939	0.029016	0.02897832	0.2282138	0.15854	0.174536	0.157624	0.200249	0.14584	0.163211	0.005318228	0.268325	0.238357	0.229599	0.263719	-3.541207	28.01842	0.05215917
87750	-20267.4	-20324.01	56.60669	0.0246076	0.0286273	0.0282019	0.02434	0.0257858	0.027464	0.0345798	0.0203427	0.0254805	0.025792	0.0340817	0.0345418	0.0323592	0.0261551	0.0261117	0.0318121	0.0202489	0.0291061	0.0329496	0.0279688	0.0243771	0.045471	0.0420306	0.0239563	0.024383	0.0215704	0.0236428	0.0298985	0.02471	0.0203189	0.0303436	0.0344258	0.0320987	0.0275013	0.0355337	0.0228739	0.0216634	0.0327047	0.02854127	0.2241874	0.167082	0.165982	0.15151	0.188958	0.158527	0.167941	0.01212275	0.261713	0.231821	0.247397	0.259069	-3.556404	26.53493	0.09234533
87800	-20252.85	-20324.79	71.94107	0.0243302	0.0348158	0.0336375	0.0273802	0.0340123	0.0225945	0.0312114	0.02274	0.028685	0.0320786	0.0327425	0.0296766	0.029794	0.0256929	0.0281072	0.0307655	0.0218786	0.02323	0.0286854	0.0305788	0.0366981	0.0334732	0.0265142	0.0311124	0.0242779	0.0317844	0.0261508	0.0269816	0.0262185	0.0302512	0.0310916	0.0289149	0.0309999	0.0324563	0.0240039	0.023803	0.0343098	0.0265855	0.0282987	0.1375567	0.164223	0.185631	0.141279	0.191914	0.140358	0.176595	0.0006873928	0.267801	0.255406	0.225259	0.251533	-3.56494	26.82722	0.07176763
