Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
14700	-20377.54	-20291.86	-85.6778	0.04278753	0.177332	0.164554	0.167638	0.150492	0.183349	0.156635	0.006693143	0.243207	0.245593	0.260354	0.250846	17.35657	0.09791678
14750	-20374.02	-20287.33	-86.69314	0.04278753	0.156099	0.154205	0.17735	0.152982	0.193655	0.165709	0.02273391	0.258541	0.239255	0.256045	0.246159	17.082	0.1073444
14800	-20376.02	-20290.86	-85.15901	0.04278753	0.163835	0.152216	0.179301	0.151018	0.185504	0.168125	0.00716211	0.241909	0.249662	0.271814	0.236616	17.92496	0.09832388
14850	-20372.24	-20286.04	-86.19991	0.04278753	0.147327	0.155524	0.167181	0.15591	0.200355	0.173702	0.01302521	0.261695	0.240991	0.261691	0.235623	17.24922	0.1149452
14900	-20378.86	-20291.08	-87.77534	0.04278753	0.178773	0.148736	0.167882	0.150709	0.182198	0.171702	0.02432082	0.258967	0.242036	0.259145	0.239852	17.04451	0.08450684
14950	-20380.4	-20291.51	-88.89786	0.04278753	0.16853	0.148468	0.163982	0.157998	0.190929	0.170092	0.03621736	0.275633	0.237584	0.250471	0.236312	17.3463	0.1712187
15000	-20376.14	-20289.99	-86.15566	0.04278753	0.150806	0.146338	0.177423	0.16305	0.191146	0.171237	0.01729129	0.253812	0.254021	0.251435	0.240731	17.89677	0.1274086
15050	-20374	-20286.18	-87.82151	0.04278753	0.158932	0.138204	0.168636	0.160213	0.199041	0.174973	0.0379021	0.259289	0.240002	0.259193	0.241516	17.18822	0.1472602
15100	-20380.08	-20292.29	-87.78902	0.04278753	0.159673	0.153416	0.166893	0.161737	0.192883	0.165398	0.03157408	0.261549	0.232771	0.251335	0.254344	16.61592	0.1307912
15150	-20379.64	-20293.12	-86.51682	0.04278753	0.15679	0.156823	0.157293	0.158456	0.192465	0.178173	0.008572806	0.259976	0.244452	0.255348	0.240224	16.62547	0.1227922
15200	-20379.83	-20294.7	-85.12421	0.04278753	0.159337	0.157819	0.140342	0.172358	0.191141	0.179004	0.01167886	0.269822	0.237624	0.240636	0.251919	17.89479	0.09966245
15250	-20377.33	-20291.47	-85.86295	0.04278753	0.162826	0.157653	0.163548	0.16255	0.185786	0.167637	0.006743239	0.247261	0.248642	0.252934	0.251163	17.77645	0.08054618
15300	-20374.8	-20289.28	-85.51971	0.04278753	0.16934	0.150204	0.177798	0.152999	0.194927	0.154732	0.001699091	0.258393	0.239991	0.267751	0.233864	17.4935	0.1064348
15350	-20377.23	-20291.23	-86.00607	0.04278753	0.168358	0.147644	0.166977	0.159406	0.188755	0.16886	0.0225185	0.267143	0.239502	0.256538	0.236817	18.48793	0.09075134
15400	-20377.29	-20288.58	-88.70814	0.04278753	0.16137	0.156114	0.179208	0.154273	0.18278	0.166256	0.0177363	0.25085	0.243123	0.258047	0.247981	16.79569	0.06674083
15450	-20379.8	-20291.83	-87.96423	0.04278753	0.155988	0.169161	0.167388	0.157695	0.181073	0.168696	0.01477032	0.246263	0.24936	0.248439	0.255939	17.11978	0.07223133
15500	-20377.17	-20288.01	-89.15526	0.04278753	0.153515	0.159294	0.16403	0.158894	0.180308	0.183961	0.04175532	0.268887	0.244721	0.248786	0.237605	16.94618	0.08685418
15550	-20371.14	-20284.2	-86.94064	0.04278753	0.160161	0.153591	0.172192	0.158287	0.19535	0.16042	0.03307041	0.255988	0.227757	0.268557	0.247698	17.61979	0.1217014
15600	-20375.74	-20290.71	-85.03278	0.04278753	0.15488	0.161849	0.165108	0.165474	0.198224	0.154465	0.0004211967	0.254403	0.237088	0.257016	0.251493	17.48875	0.1064002
15650	-20379.53	-20293.2	-86.32829	0.04278753	0.176116	0.170243	0.15211	0.17682	0.167475	0.157237	0.01301222	0.241046	0.2368	0.246834	0.27532	17.02705	0.102736
15700	-20371.77	-20284.68	-87.08976	0.04278753	0.165511	0.155619	0.167881	0.164272	0.179469	0.167249	0.01129005	0.258351	0.238743	0.252113	0.250793	17.26544	0.1411131
15750	-20373.7	-20287.73	-85.97108	0.04278753	0.163393	0.157477	0.150502	0.169955	0.182465	0.176208	0.008038081	0.258699	0.239264	0.251846	0.250191	17.39376	0.1147422
15800	-20375.71	-20288.7	-87.01611	0.04278753	0.162443	0.158532	0.163011	0.174253	0.182744	0.159017	0.03089247	0.258357	0.234207	0.257575	0.24986	17.27798	0.1042051
15850	-20378.06	-20290.93	-87.13283	0.04278753	0.16305	0.162944	0.156886	0.167762	0.169143	0.180214	0.02925543	0.262032	0.240965	0.242664	0.254338	17.52014	0.1499872
15900	-20367.92	-20281.8	-86.12278	0.04278753	0.158677	0.161881	0.170303	0.162869	0.177483	0.168788	0.01211724	0.256208	0.239681	0.250496	0.253615	17.39136	0.08745668
15950	-20380.6	-20293.86	-86.74369	0.04278753	0.163817	0.160313	0.170021	0.148441	0.18724	0.170168	0.01612748	0.243941	0.253219	0.256573	0.246266	16.79074	0.1146116
16000	-20376.98	-20290.47	-86.50848	0.04278753	0.174552	0.152086	0.168248	0.146798	0.182312	0.176004	0.007515091	0.258226	0.242507	0.256907	0.24236	17.39656	0.1306901
16050	-20375.25	-20290.07	-85.17969	0.04278753	0.16142	0.16005	0.164388	0.167938	0.176006	0.170198	0.001734345	0.248475	0.248138	0.248036	0.255351	17.43352	0.09963596
16100	-20373.14	-20287.85	-85.29265	0.04278753	0.161457	0.156302	0.164659	0.151853	0.190372	0.175358	0.004518697	0.257613	0.249402	0.244463	0.248522	17.78537	0.08942855
16150	-20376.85	-20289.39	-87.45585	0.04278753	0.15799	0.154601	0.165505	0.154979	0.188021	0.178904	0.02673069	0.264012	0.246437	0.250109	0.239441	17.00701	0.1289211
16200	-20373.56	-20286.84	-86.72553	0.04278753	0.173185	0.160862	0.154625	0.153086	0.177663	0.180579	0.02823257	0.253319	0.243498	0.24873	0.254453	17.49256	0.1262222
16250	-20373.07	-20287.29	-85.7745	0.04278753	0.149025	0.164158	0.153259	0.172533	0.185418	0.175606	0.01714497	0.252482	0.246679	0.246366	0.254472	18.00896	0.0949292
16300	-20379.87	-20288.86	-91.00533	0.04278753	0.158701	0.149423	0.171342	0.154233	0.196858	0.169444	0.08971258	0.265966	0.23696	0.259436	0.237638	16.59846	0.1348366
16350	-20373.36	-20287.37	-85.99188	0.04278753	0.15108	0.152534	0.174401	0.160318	0.194369	0.167298	0.008821579	0.261358	0.238727	0.260147	0.239767	17.25887	0.09283895
16400	-20373.93	-20286.94	-86.99026	0.04278753	0.153019	0.17325	0.159958	0.167402	0.181049	0.165322	0.02379215	0.247989	0.251062	0.253421	0.247528	17.17883	0.1111003
16450	-20373.99	-20289.4	-84.58897	0.04278753	0.165444	0.15471	0.168744	0.15953	0.182843	0.16873	0.005089979	0.2461	0.244446	0.257264	0.252189	18.23324	0.1042811
16500	-20377.78	-20289.59	-88.18494	0.04278753	0.171643	0.146844	0.160426	0.146408	0.194204	0.180476	0.01619751	0.250044	0.239663	0.260251	0.250041	17.08523	0.06768079
16550	-20371.99	-20285.24	-86.75022	0.04278753	0.164221	0.152485	0.167699	0.154729	0.191619	0.169247	0.02232598	0.256922	0.232183	0.261271	0.249623	17.02803	0.1062391
16600	-20376.57	-20290.12	-86.44449	0.04278753	0.156481	0.156761	0.169864	0.173828	0.176548	0.166518	0.01526987	0.257036	0.245421	0.251537	0.246006	17.29298	0.08873556
16650	-20376.63	-20290.73	-85.89792	0.04278753	0.168089	0.167481	0.157355	0.145452	0.188621	0.173001	0.004977856	0.252412	0.24674	0.256263	0.244584	18.28068	0.1302504
16700	-20377.11	-20290.35	-86.75827	0.04278753	0.155746	0.155532	0.169547	0.152877	0.189569	0.17673	0.01144311	0.257187	0.253083	0.253197	0.236533	16.56231	0.1053303
16750	-20382.28	-20294.37	-87.91518	0.04278753	0.16359	0.149647	0.179865	0.145105	0.190946	0.170847	0.02501219	0.238084	0.254395	0.26977	0.237751	17.34133	0.1581153
16800	-20371.22	-20285.3	-85.92423	0.04278753	0.163118	0.167642	0.16112	0.15707	0.180368	0.170683	0.00240169	0.262238	0.237319	0.257846	0.242597	17.27394	0.1224637
16850	-20377.98	-20292.01	-85.96774	0.04278753	0.155778	0.142245	0.186355	0.153998	0.197242	0.164382	0.0248503	0.259018	0.247777	0.251866	0.241339	18.35396	0.1245558
16900	-20379.19	-20291.79	-87.39994	0.04278753	0.160326	0.155355	0.162458	0.158163	0.18829	0.175408	0.03011235	0.261009	0.244036	0.246842	0.248112	17.24108	0.1495849
16950	-20376.41	-20289.5	-86.91625	0.04278753	0.160437	0.1531	0.15453	0.159812	0.202525	0.169596	0.0003942402	0.258319	0.23923	0.251377	0.251075	17.27335	0.06468889
17000	-20374.79	-20286.63	-88.16335	0.04278753	0.159355	0.142917	0.157907	0.166346	0.190974	0.182501	0.06691552	0.264153	0.234266	0.255535	0.246047	17.89817	0.1357645
17050	-20379.04	-20289.79	-89.24547	0.04278753	0.148201	0.162123	0.175229	0.163858	0.183259	0.167329	0.04053103	0.250894	0.244291	0.255419	0.249396	17.85211	0.07278399
17100	-20383.48	-20296.44	-87.03314	0.04278753	0.159936	0.157514	0.174844	0.164028	0.180978	0.1627	0.0317663	0.242906	0.243806	0.252594	0.260695	17.2298	0.1005115
17150	-20372.24	-20286.82	-85.41937	0.04278753	0.157462	0.14883	0.171551	0.161823	0.192867	0.167467	0.01073325	0.253415	0.241338	0.255925	0.249321	17.66821	0.1039262
17200	-20368.99	-20281.62	-87.36315	0.04278753	0.162511	0.153162	0.162952	0.153874	0.192571	0.174931	0.00844187	0.256631	0.250868	0.25371	0.238791	17.40499	0.1534643
17250	-20372.68	-20284.81	-87.86649	0.04278753	0.149923	0.149641	0.172591	0.161551	0.196076	0.170217	0.05014646	0.2668	0.236326	0.256747	0.240126	17.07647	0.1318578
17300	-20373.74	-20287.75	-85.98658	0.04278753	0.164883	0.14491	0.173697	0.158119	0.19179	0.166601	0.009152788	0.249542	0.234239	0.266052	0.250167	17.56763	0.1253691
17350	-20369.42	-20282.95	-86.47062	0.04278753	0.168941	0.155192	0.162936	0.162962	0.187554	0.162415	0.007002925	0.268037	0.231917	0.252554	0.247493	16.61311	0.09383525
17400	-20374.34	-20286	-88.33759	0.04278753	0.162148	0.146615	0.168694	0.171696	0.194036	0.156811	0.01314444	0.263183	0.233652	0.264175	0.23899	16.85418	0.1627873
17450	-20374.25	-20287.84	-86.41264	0.04278753	0.146485	0.156886	0.16328	0.167734	0.185568	0.180047	0.0227096	0.267526	0.243389	0.244562	0.244523	17.48495	0.1199323
17500	-20373.74	-20287.65	-86.09211	0.04278753	0.167712	0.157063	0.153476	0.154048	0.199499	0.168201	0.003297045	0.251213	0.234856	0.26128	0.252652	17.24192	0.07890493
17550	-20374.03	-20287.81	-86.21674	0.04278753	0.153771	0.164333	0.15834	0.165859	0.188964	0.168733	0.01554277	0.259687	0.244064	0.252047	0.244202	17.9726	0.1454831
17600	-20374.74	-20288.2	-86.53557	0.04278753	0.161902	0.161976	0.167017	0.160238	0.183635	0.165231	0.00866364	0.26153	0.242661	0.251981	0.243827	17.90697	0.1497906
17650	-20369.28	-20284.04	-85.24758	0.04278753	0.164732	0.159741	0.164026	0.160598	0.184048	0.166855	0.006671369	0.255644	0.244377	0.258755	0.241224	17.78489	0.114743
17700	-20379.31	-20293.42	-85.8896	0.04278753	0.167526	0.170145	0.174304	0.152667	0.164986	0.170372	0.006502267	0.244844	0.262446	0.248395	0.244315	17.15115	0.1042819
17750	-20374.73	-20287.6	-87.13268	0.04278753	0.168542	0.154634	0.175573	0.15629	0.182907	0.162053	0.04014118	0.252304	0.248134	0.259127	0.240435	17.70583	0.1134438
17800	-20372.49	-20284.43	-88.06586	0.04278753	0.163923	0.166283	0.169035	0.156488	0.183714	0.160557	0.02462561	0.252156	0.245964	0.255378	0.246501	17.86086	0.1560713
17850	-20367.92	-20281.77	-86.15373	0.04278753	0.167256	0.151597	0.167029	0.159716	0.185898	0.168504	0.007527942	0.255388	0.242448	0.254838	0.247325	17.14702	0.08450682
17900	-20370.66	-20285.04	-85.61913	0.04278753	0.16121	0.157425	0.173652	0.159051	0.193269	0.155393	0.0004846037	0.255622	0.238123	0.257361	0.248894	16.9964	0.1072731
17950	-20379.04	-20293.07	-85.96809	0.04278753	0.177587	0.150076	0.159024	0.158633	0.17808	0.176601	0.004671191	0.259357	0.244683	0.252127	0.243833	17.20228	0.1143779
18000	-20372.89	-20286.55	-86.34108	0.04278753	0.155365	0.155619	0.165366	0.163716	0.197286	0.162647	0.002363983	0.261355	0.241597	0.253481	0.243567	17.35843	0.1325247
18050	-20373.11	-20287.19	-85.92121	0.04278753	0.160952	0.142873	0.186413	0.165988	0.18502	0.158754	0.008124324	0.252487	0.234387	0.268922	0.244203	17.41	0.1293513
18100	-20374.89	-20287.05	-87.83516	0.04278753	0.157358	0.165304	0.161408	0.161703	0.187644	0.166583	0.02740353	0.258876	0.250957	0.249035	0.241133	16.17214	0.1069588
18150	-20376.32	-20290.47	-85.84897	0.04278753	0.155085	0.145527	0.162266	0.172481	0.180982	0.183658	0.0129195	0.261127	0.251032	0.244313	0.243529	17.52457	0.1009235
18200	-20376.98	-20289.87	-87.11741	0.04278753	0.164499	0.150251	0.160863	0.173979	0.175509	0.174898	0.01174332	0.261253	0.239405	0.243708	0.255634	16.72847	0.08571566
18250	-20372.96	-20287.5	-85.4566	0.04278753	0.156692	0.163633	0.162833	0.162453	0.179487	0.174902	0.01825258	0.250503	0.238252	0.255291	0.255954	18.20868	0.1005598
18300	-20378.78	-20293.39	-85.39073	0.04278753	0.168051	0.141498	0.159631	0.149303	0.197709	0.183808	0.002274553	0.266306	0.236924	0.260572	0.236197	17.49345	0.09178301
18350	-20380.64	-20294.01	-86.62933	0.04278753	0.156622	0.163526	0.174501	0.144739	0.187001	0.173611	0.01397894	0.251629	0.253281	0.258371	0.236719	16.78787	0.1043276
18400	-20374.97	-20285.08	-89.88686	0.04278753	0.158938	0.163497	0.165433	0.160019	0.180229	0.171884	0.04342963	0.255473	0.247084	0.244889	0.252553	17.05686	0.1752315
18450	-20374.06	-20287.92	-86.1399	0.04278753	0.149953	0.162571	0.148468	0.175308	0.181765	0.181935	0.007708752	0.26583	0.239426	0.242609	0.252135	17.6137	0.07840226
18500	-20376.21	-20288.98	-87.22109	0.04278753	0.160741	0.166136	0.161014	0.163608	0.179123	0.169379	0.007257011	0.253189	0.236109	0.251134	0.259568	17.86876	0.1474987
18550	-20373.87	-20287.77	-86.10482	0.04278753	0.164561	0.154043	0.1641	0.160242	0.184999	0.172056	0.01199675	0.255898	0.245683	0.253173	0.245246	17.21254	0.09723012
18600	-20375.03	-20289.12	-85.90821	0.04278753	0.177126	0.142084	0.17543	0.154638	0.176177	0.174546	0.009172705	0.251555	0.241394	0.259305	0.247746	17.30673	0.1089219
18650	-20369.04	-20282.51	-86.52501	0.04278753	0.1733	0.151899	0.155457	0.160146	0.195151	0.164048	0.005965214	0.258435	0.24072	0.254565	0.24628	16.67724	0.1158709
18700	-20377.87	-20291.09	-86.78687	0.04278753	0.168336	0.161109	0.168504	0.159017	0.165884	0.17715	0.0251928	0.247369	0.242727	0.251253	0.25865	17.29115	0.1211584
18750	-20380	-20286.42	-93.58501	0.04278753	0.169512	0.162789	0.166338	0.167505	0.17659	0.157267	0.1215722	0.250048	0.24064	0.254913	0.254399	18.05179	0.1060684
18800	-20375.11	-20289.39	-85.72626	0.04278753	0.152373	0.156225	0.168918	0.159392	0.194475	0.168617	0.01636927	0.259655	0.254354	0.255754	0.230237	17.90382	0.1004544
18850	-20373.08	-20283.76	-89.31433	0.04278753	0.160901	0.155965	0.157867	0.165025	0.181867	0.178375	0.05371359	0.260994	0.246225	0.250259	0.242523	17.18942	0.09521711
18900	-20378.18	-20291.53	-86.65759	0.04278753	0.163982	0.131676	0.167933	0.155157	0.194833	0.186419	0.000135139	0.271272	0.247844	0.245225	0.235659	17.68634	0.06181171
18950	-20376.45	-20290.3	-86.15043	0.04278753	0.157967	0.145757	0.181082	0.155602	0.19476	0.164831	0.006527927	0.255379	0.253086	0.253906	0.23763	17.36912	0.1286954
19000	-20380.24	-20291.37	-88.87111	0.04278753	0.167733	0.170699	0.156619	0.158335	0.185831	0.160782	0.05036756	0.25933	0.240819	0.252956	0.246895	16.66299	0.1132547
19050	-20371.72	-20283.68	-88.03616	0.04278753	0.158645	0.155614	0.176773	0.148737	0.179757	0.180474	0.02049681	0.244497	0.251305	0.261806	0.242392	16.96424	0.07558661
19100	-20375.79	-20291.24	-84.5478	0.04278753	0.147006	0.156215	0.167967	0.169483	0.196039	0.163289	0.005906483	0.259428	0.248354	0.254022	0.238196	18.24894	0.1032567
19150	-20374.04	-20288.01	-86.02783	0.04278753	0.163892	0.147978	0.169537	0.165241	0.173748	0.179604	0.009034729	0.26137	0.242899	0.252177	0.243554	17.39881	0.08802597
19200	-20370.72	-20281.73	-88.98778	0.04278753	0.161937	0.161846	0.162664	0.162379	0.190752	0.160422	0.01925965	0.251302	0.239548	0.256735	0.252415	16.49001	0.1611052
19250	-20372.49	-20287.07	-85.41854	0.04278753	0.162552	0.167328	0.168597	0.143858	0.187048	0.170617	0.01864338	0.247153	0.250047	0.259839	0.242961	18.25404	0.1122683
19300	-20381.9	-20295.73	-86.17471	0.04278753	0.17143	0.168595	0.151207	0.157692	0.179715	0.171361	0.003212299	0.252648	0.227264	0.263156	0.256932	17.33622	0.07213885
19350	-20375.14	-20287.96	-87.18622	0.04278753	0.152956	0.157364	0.170478	0.165753	0.18857	0.164879	0.01621046	0.254905	0.239824	0.253055	0.252217	18.15807	0.06598907
19400	-20370.81	-20285.44	-85.37716	0.04278753	0.173286	0.153291	0.155951	0.160125	0.187015	0.170332	0.00117901	0.261102	0.2416	0.255196	0.242102	17.58261	0.08126026
19450	-20381.84	-20294.4	-87.44144	0.04278753	0.163777	0.15107	0.166201	0.175053	0.177021	0.166877	0.04005459	0.248061	0.238091	0.265068	0.24878	18.08492	0.1559888
19500	-20377.36	-20290.77	-86.58841	0.04278753	0.188067	0.15167	0.163347	0.14326	0.185253	0.168403	0.007133196	0.244736	0.238049	0.263572	0.253644	17.04473	0.103621
19550	-20375.39	-20288.89	-86.49483	0.04278753	0.146071	0.155571	0.16782	0.168946	0.174417	0.187174	0.006472861	0.261923	0.255501	0.248232	0.234345	17.47197	0.1390921
19600	-20374.17	-20287.63	-86.53697	0.04278753	0.14984	0.162514	0.169592	0.156491	0.181929	0.179633	0.02380723	0.258627	0.249177	0.248867	0.243329	17.97253	0.1345204
19650	-20374.12	-20288.54	-85.57239	0.04278753	0.161304	0.155154	0.164961	0.159734	0.178485	0.180363	0.006014654	0.243441	0.254144	0.246736	0.255679	17.47058	0.1120936
19700	-20374.84	-20289.52	-85.322	0.04278753	0.179499	0.157628	0.155121	0.154617	0.195379	0.157756	0.0005025759	0.255601	0.240847	0.253101	0.250451	17.65389	0.1233452
19750	-20376.81	-20289.09	-87.7181	0.04278753	0.159215	0.152809	0.152391	0.169933	0.181188	0.184464	0.01309344	0.260927	0.246752	0.250872	0.241449	16.69335	0.1504246
19800	-20372.95	-20287.38	-85.5701	0.04278753	0.152231	0.162149	0.153228	0.155898	0.190005	0.18649	0.002879946	0.263999	0.243376	0.245809	0.246816	17.49679	0.08859456
19850	-20371.63	-20283.93	-87.69919	0.04278753	0.151744	0.161491	0.170497	0.155097	0.18193	0.179241	0.0455692	0.257397	0.247974	0.256978	0.237651	17.63475	0.1384427
19900	-20376.85	-20291.47	-85.37891	0.04278753	0.149911	0.157558	0.151243	0.166781	0.199873	0.174633	0.008445884	0.257489	0.238723	0.257322	0.246467	17.86954	0.1033776
19950	-20375.26	-20288.51	-86.74491	0.04278753	0.158493	0.150846	0.178112	0.162173	0.188478	0.161899	0.01999784	0.258256	0.240548	0.256768	0.244429	17.14655	0.1234666
20000	-20369.29	-20283.58	-85.71294	0.04278753	0.162823	0.159279	0.168246	0.153639	0.188838	0.167176	0.004327263	0.26068	0.240977	0.259836	0.238508	17.63564	0.08225479
20050	-20375.9	-20289.26	-86.63705	0.04278753	0.159051	0.151241	0.163962	0.163976	0.196832	0.164938	0.001033757	0.255709	0.24068	0.258908	0.244703	17.40806	0.1370693
20100	-20376.79	-20289.52	-87.27062	0.04278753	0.182218	0.154374	0.16305	0.162212	0.173611	0.164535	0.004703412	0.25306	0.235559	0.255981	0.2554	16.90105	0.1538317
20150	-20375.8	-20288.08	-87.71864	0.04278753	0.168369	0.170016	0.164531	0.159254	0.177443	0.160387	0.03437937	0.249875	0.247273	0.242395	0.260457	16.73958	0.115149
20200	-20372.26	-20286.09	-86.166	0.04278753	0.167001	0.160652	0.16105	0.150483	0.181927	0.178887	0.0186639	0.25382	0.243901	0.254417	0.247863	17.53844	0.1246251
20250	-20371.04	-20284.06	-86.98177	0.04278753	0.149747	0.156441	0.176724	0.153286	0.192019	0.171784	0.02397361	0.252611	0.245111	0.254723	0.247555	17.33883	0.123753
20300	-20378.33	-20291.14	-87.19699	0.04278753	0.172321	0.155151	0.17927	0.159743	0.178529	0.154986	0.02960789	0.248089	0.247671	0.259407	0.244833	17.21351	0.1074391
20350	-20376.75	-20287.83	-88.91639	0.04278753	0.163514	0.160746	0.168306	0.144611	0.194272	0.168551	0.03430445	0.260393	0.236078	0.262864	0.240664	16.70109	0.08235824
20400	-20372.74	-20286.75	-85.99312	0.04278753	0.165022	0.165177	0.159328	0.149041	0.189007	0.172425	0.007913109	0.244098	0.254445	0.252828	0.24863	17.15871	0.1138
20450	-20373.89	-20287.98	-85.91234	0.04278753	0.159901	0.167675	0.171887	0.152692	0.181556	0.166289	0.004088165	0.254439	0.245597	0.253727	0.246237	17.05632	0.08752296
20500	-20377.26	-20291.15	-86.11069	0.04278753	0.165105	0.149704	0.177599	0.154957	0.193547	0.159089	0.008669978	0.254747	0.234625	0.265822	0.244806	17.85059	0.1284923
20550	-20375.51	-20289.19	-86.32063	0.04278753	0.164745	0.152693	0.149092	0.180365	0.186005	0.1671	0.0191755	0.265978	0.231544	0.242357	0.260122	17.54571	0.1069635
20600	-20376.39	-20290.88	-85.50868	0.04278753	0.146108	0.157907	0.17309	0.143012	0.194347	0.185536	0.008949866	0.261693	0.258096	0.252104	0.228108	17.86938	0.1253312
20650	-20377.82	-20291.15	-86.67165	0.04278753	0.162044	0.155629	0.167267	0.164236	0.180849	0.169974	0.009794077	0.255766	0.260167	0.239851	0.244216	16.68149	0.1187942
20700	-20376.04	-20290.53	-85.5137	0.04278753	0.158202	0.149242	0.162512	0.164934	0.195482	0.169628	0.006772295	0.265219	0.238292	0.250533	0.245956	17.45284	0.119027
20750	-20373.28	-20286.49	-86.79247	0.04278753	0.166636	0.155597	0.164488	0.165402	0.180798	0.167079	0.02476536	0.250736	0.246186	0.254066	0.249012	16.94559	0.1028155
20800	-20375.91	-20288.34	-87.56232	0.04278753	0.153783	0.155716	0.159314	0.168017	0.190378	0.172792	0.01615823	0.269436	0.241635	0.239504	0.249425	16.45512	0.1398866
20850	-20378.16	-20292.62	-85.53577	0.04278753	0.151072	0.153344	0.162077	0.163207	0.205829	0.16447	0.01803676	0.272805	0.233303	0.24733	0.246561	17.94192	0.1123122
20900	-20374.84	-20287.79	-87.04957	0.04278753	0.161239	0.173702	0.172125	0.161631	0.163963	0.16734	0.0134714	0.243236	0.241275	0.25486	0.260629	17.37166	0.1452467
20950	-20373.97	-20285.84	-88.1275	0.04278753	0.162534	0.175136	0.155908	0.150742	0.186013	0.169668	0.04484346	0.250814	0.244543	0.25751	0.247133	17.13487	0.1412262
21000	-20373.17	-20287.04	-86.12868	0.04278753	0.152596	0.154676	0.166461	0.159758	0.19357	0.172939	0.01005638	0.260203	0.240296	0.260446	0.239055	17.64215	0.113614
21050	-20368.95	-20283.72	-85.23189	0.04278753	0.157675	0.158267	0.153155	0.174775	0.178583	0.177546	0.002533925	0.264876	0.241026	0.244016	0.250082	17.30059	0.1082739
21100	-20376.88	-20290.32	-86.56171	0.04278753	0.161666	0.161885	0.169092	0.164975	0.194002	0.148381	0.00990501	0.249225	0.239772	0.249898	0.261105	17.59704	0.1307998
21150	-20372	-20286.32	-85.68051	0.04278753	0.152002	0.148835	0.16324	0.173364	0.180345	0.182214	0.004644981	0.261391	0.239216	0.255211	0.244182	17.30309	0.08756467
21200	-20378.8	-20288.77	-90.03521	0.04278753	0.167369	0.158538	0.166034	0.148364	0.195839	0.163856	0.01805615	0.251767	0.247044	0.25042	0.250768	17.82006	0.04947917
21250	-20375.88	-20287.32	-88.56587	0.04278753	0.145522	0.147889	0.157247	0.167626	0.203025	0.178692	0.06245524	0.267671	0.236429	0.25817	0.23773	17.34401	0.1444738
21300	-20376.09	-20290.56	-85.52665	0.04278753	0.168303	0.165874	0.152937	0.15033	0.198421	0.164136	0.008247929	0.251297	0.251696	0.251644	0.245363	17.75159	0.0977134
21350	-20376.02	-20290.05	-85.9766	0.04278753	0.165012	0.157525	0.166787	0.144251	0.192581	0.173845	0.003161986	0.246981	0.243932	0.261954	0.247133	16.99244	0.1180931
21400	-20374.87	-20287	-87.86518	0.04278753	0.156968	0.164556	0.173488	0.163372	0.179989	0.161628	0.008529005	0.254581	0.244984	0.255666	0.24477	16.89857	0.06487612
21450	-20376.33	-20289.5	-86.83288	0.04278753	0.150558	0.158741	0.163428	0.172067	0.185381	0.169825	0.004343061	0.263808	0.245018	0.252581	0.238592	16.85772	0.1297296
21500	-20377.14	-20289.76	-87.37822	0.04278753	0.150728	0.165006	0.154547	0.168739	0.189827	0.171152	0.002760058	0.261053	0.248286	0.246659	0.244003	17.16839	0.06443023
21550	-20374.29	-20286.32	-87.96543	0.04278753	0.163231	0.163848	0.160982	0.160027	0.183031	0.168881	0.02431344	0.259415	0.250318	0.246945	0.243322	17.11148	0.1652789
21600	-20376.77	-20289.94	-86.83494	0.04278753	0.157158	0.150476	0.167718	0.170401	0.192067	0.16218	0.02546932	0.261361	0.235502	0.256735	0.246402	17.21019	0.1220243
21650	-20376.22	-20290.86	-85.35651	0.04278753	0.168225	0.163125	0.173533	0.14912	0.18735	0.158647	0.006709555	0.249247	0.247299	0.265496	0.237957	17.86703	0.09355839
21700	-20374.39	-20285.69	-88.70688	0.04278753	0.166452	0.135912	0.16437	0.156977	0.2086	0.167688	0.002417271	0.264097	0.234989	0.257447	0.243467	17.56514	0.05028775
21750	-20378.77	-20293.4	-85.37802	0.04278753	0.155911	0.16731	0.178488	0.154553	0.183779	0.159958	0.005576773	0.243883	0.25946	0.253779	0.242878	18.25914	0.130705
21800	-20376.59	-20288.9	-87.68718	0.04278753	0.148251	0.167987	0.173507	0.148611	0.188332	0.173311	0.001089685	0.247942	0.257546	0.249061	0.245451	16.90624	0.1518647
21850	-20371.41	-20284.99	-86.41698	0.04278753	0.167487	0.157526	0.168913	0.143143	0.192308	0.170623	0.01116828	0.250025	0.241713	0.25589	0.252372	16.85416	0.1163549
21900	-20374.32	-20286.05	-88.26725	0.04278753	0.159903	0.167157	0.164888	0.157742	0.192953	0.157356	0.003111471	0.246253	0.24539	0.259934	0.248423	18.19457	0.1767514
21950	-20379.98	-20291.57	-88.40571	0.04278753	0.151539	0.153791	0.167346	0.164059	0.196734	0.16653	0.05056264	0.271287	0.232899	0.251244	0.244571	17.09662	0.1157314
22000	-20375.55	-20290.23	-85.31732	0.04278753	0.158342	0.149247	0.150449	0.172541	0.201796	0.167624	0.004071959	0.265492	0.234784	0.249423	0.250301	17.75984	0.1225446
22050	-20370.16	-20282.93	-87.22489	0.04278753	0.157641	0.15677	0.157264	0.170078	0.181242	0.177003	0.0168656	0.255565	0.247671	0.248638	0.248126	17.09694	0.1455264
