Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
14200	-13955.42	-13859.2	-96.22387	0.07458102	0.210261	0.11884	0.26156	0.15598	0.0618973	0.191462	0.00169828	0.246844	0.247838	0.243497	0.26182	32.04985	0.03084248
14250	-13955.41	-13856.66	-98.74701	0.07458102	0.154117	0.142278	0.181946	0.174695	0.1763	0.170664	0.01378526	0.246128	0.251934	0.257627	0.244311	32.83556	0.04234992
14300	-13957.44	-13858.15	-99.29001	0.07458102	0.185472	0.138451	0.145023	0.151802	0.212968	0.166284	0.00752493	0.254288	0.246035	0.243981	0.255696	32.02161	0.04539632
14350	-13953.02	-13854.77	-98.2538	0.07458102	0.144161	0.125517	0.260712	0.157069	0.121567	0.190973	0.0008047807	0.244807	0.256842	0.252537	0.245814	34.20534	0.0331614
14400	-13955.18	-13855.98	-99.19862	0.07458102	0.149199	0.197922	0.144884	0.189925	0.180179	0.13789	0.005244904	0.252265	0.24721	0.238993	0.261533	36.38636	0.03761786
14450	-13957	-13856.89	-100.1061	0.07458102	0.0669924	0.183757	0.281751	0.170483	0.204789	0.0922286	0.01203205	0.242987	0.2494	0.25224	0.255373	33.12848	0.05431204
14500	-13965.73	-13865.89	-99.83761	0.07458102	0.117541	0.0971581	0.214197	0.244807	0.194218	0.132078	0.01501792	0.249607	0.242508	0.242894	0.264991	33.06536	0.05864691
14550	-13962.63	-13861.35	-101.2821	0.07458102	0.177672	0.138555	0.283408	0.121238	0.138243	0.140885	0.006112939	0.246289	0.249069	0.259713	0.244928	35.65013	0.03080709
14600	-13957.95	-13855.38	-102.5729	0.07458102	0.107974	0.240166	0.276912	0.160347	0.114145	0.100456	0.001301434	0.24066	0.248944	0.249185	0.261211	38.07397	0.03580721
14650	-13965.87	-13859.29	-106.5757	0.07458102	0.181409	0.160795	0.29005	0.179438	0.0684584	0.119849	0.01379437	0.250571	0.246546	0.254831	0.248051	38.18327	0.03659196
14700	-13953.66	-13853.49	-100.1673	0.07458102	0.178339	0.161447	0.184452	0.156947	0.15348	0.165335	0.0006095869	0.248979	0.244979	0.25361	0.252432	34.59721	0.05593432
14750	-13949.34	-13853.11	-96.22661	0.07458102	0.180727	0.104633	0.249872	0.192723	0.116	0.156044	0.004133265	0.24443	0.253883	0.254885	0.246801	31.61762	0.04470273
14800	-13957.94	-13859.4	-98.53973	0.07458102	0.221669	0.100028	0.206611	0.163896	0.132021	0.175776	0.005104521	0.239968	0.243981	0.259092	0.256959	31.42388	0.06243306
14850	-13950.88	-13854.42	-96.46018	0.07458102	0.13948	0.145302	0.17302	0.206076	0.175596	0.160525	0.002055558	0.249489	0.252004	0.252323	0.246184	32.72684	0.03136645
14900	-13953.24	-13856.39	-96.85195	0.07458102	0.210753	0.141537	0.23801	0.118265	0.135308	0.156127	0.001934467	0.240453	0.251148	0.243422	0.264976	32.70344	0.03705321
14950	-13949.35	-13851.62	-97.72779	0.07458102	0.163049	0.129823	0.222211	0.173293	0.175104	0.136519	0.008540864	0.244594	0.246993	0.251136	0.257277	30.50567	0.03163715
15000	-13958.55	-13852.41	-106.1382	0.07458102	0.164041	0.151545	0.217288	0.172932	0.103875	0.190319	0.001157422	0.246547	0.245075	0.250558	0.25782	38.87706	0.01896249
15050	-13958.17	-13858.96	-99.21349	0.07458102	0.139701	0.159721	0.253501	0.174912	0.0967161	0.175449	0.00029928	0.240989	0.251921	0.241481	0.265609	34.53892	0.03792231
15100	-13951.79	-13854.67	-97.11643	0.07458102	0.154439	0.192454	0.167731	0.159899	0.133149	0.192328	0.006144511	0.24224	0.256654	0.248665	0.252441	32.46045	0.0359893
15150	-13963.92	-13858.27	-105.6461	0.07458102	0.0585363	0.198464	0.217249	0.131236	0.211295	0.183221	0.01359726	0.246389	0.252759	0.242069	0.258782	37.54192	0.0439194
15200	-13956.97	-13855.43	-101.5392	0.07458102	0.0965191	0.125184	0.298923	0.118986	0.179978	0.18041	0.002774403	0.245543	0.248481	0.248084	0.257893	36.30296	0.04816341
15250	-13951.88	-13847.41	-104.4746	0.07458102	0.17734	0.123237	0.23731	0.171328	0.111186	0.179599	0.007726924	0.243862	0.250165	0.248082	0.257891	38.56139	0.05106267
15300	-13962.02	-13860.36	-101.6531	0.07458102	0.202028	0.11237	0.266224	0.149414	0.105438	0.164527	0.006786351	0.248473	0.246906	0.24485	0.259771	36.52942	0.04597809
15350	-13957.78	-13858.23	-99.54891	0.07458102	0.149049	0.167997	0.158048	0.146371	0.237628	0.140907	0.0002198152	0.242608	0.248728	0.255239	0.253426	35.17876	0.03446446
15400	-13960.08	-13859.16	-100.9183	0.07458102	0.100503	0.2061	0.171333	0.160156	0.171052	0.190856	0.001704608	0.251698	0.252999	0.239533	0.25577	35.50718	0.02358911
15450	-13956.81	-13853.5	-103.3153	0.07458102	0.214181	0.157231	0.129344	0.126036	0.159538	0.213671	0.006676313	0.247672	0.249996	0.247645	0.254688	37.81123	0.02886164
15500	-13956.03	-13858.87	-97.15348	0.07458102	0.147416	0.128041	0.222891	0.210862	0.125718	0.165072	0.005301497	0.245793	0.248955	0.248909	0.256343	33.69158	0.04592029
15550	-13951.59	-13852.22	-99.36616	0.07458102	0.117766	0.189396	0.189527	0.162227	0.205936	0.135147	0.004588583	0.243533	0.24394	0.255124	0.257404	35.30899	0.03883452
15600	-13957.25	-13855.7	-101.5562	0.07458102	0.151701	0.189724	0.242854	0.191055	0.119623	0.105043	0.01534542	0.240923	0.24554	0.253881	0.259656	35.15002	0.0497393
15650	-13955.76	-13855.46	-100.3029	0.07458102	0.165152	0.144374	0.249059	0.189753	0.152162	0.0995012	0.00117001	0.244386	0.244874	0.252498	0.258242	36.47505	0.03299128
15700	-13954.06	-13856.08	-97.97253	0.07458102	0.121007	0.162347	0.175529	0.154051	0.249174	0.137893	0.005492451	0.2468	0.239021	0.253945	0.260234	33.21987	0.04790263
15750	-13959.76	-13856.31	-103.4504	0.07458102	0.160451	0.199662	0.184311	0.181614	0.129779	0.144182	0.005941333	0.251661	0.236562	0.250048	0.261729	38.15124	0.05676376
15800	-13962.15	-13858.25	-103.8973	0.07458102	0.211844	0.140983	0.191724	0.194833	0.158786	0.10183	0.03065902	0.248354	0.241994	0.249668	0.259984	33.83171	0.06981535
15850	-13958.52	-13855.91	-102.6023	0.07458102	0.111868	0.184561	0.299419	0.120322	0.176404	0.107427	0.004825332	0.254074	0.241273	0.248308	0.256345	38.31375	0.0498543
15900	-13956.34	-13858.82	-97.52011	0.07458102	0.0780374	0.176947	0.214612	0.245598	0.162252	0.122553	0.0004969787	0.248706	0.245734	0.253947	0.251614	33.02069	0.02928082
15950	-13951.7	-13854.5	-97.19422	0.07458102	0.184627	0.161494	0.203402	0.165357	0.166053	0.119067	0.001478048	0.244909	0.250165	0.254254	0.250671	31.97135	0.03878647
16000	-13951.96	-13850.82	-101.1326	0.07458102	0.180219	0.131072	0.175355	0.162185	0.116121	0.235048	0.01354853	0.237911	0.251246	0.254663	0.25618	34.9746	0.03342172
16050	-13955.61	-13857.28	-98.33561	0.07458102	0.153466	0.17536	0.213537	0.144947	0.203281	0.109409	3.360953e-05	0.252398	0.244847	0.250608	0.252148	32.70379	0.05228908
16100	-13954.48	-13852.71	-101.7688	0.07458102	0.135611	0.20368	0.270017	0.139047	0.146117	0.105529	0.008169891	0.244683	0.248476	0.246918	0.259924	36.07482	0.04895391
16150	-13953.64	-13854.96	-98.68417	0.07458102	0.181467	0.158255	0.239573	0.112114	0.124658	0.183932	0.003301157	0.24537	0.245367	0.246255	0.263009	35.22524	0.03783921
16200	-13959.29	-13857.39	-101.9049	0.07458102	0.103103	0.212914	0.179325	0.209101	0.148976	0.146581	0.0007915428	0.247208	0.244808	0.250572	0.257411	37.3795	0.04009932
16250	-13948.74	-13851.4	-97.34928	0.07458102	0.140439	0.167073	0.176629	0.165108	0.180374	0.170377	0.0008133453	0.249406	0.243617	0.245578	0.261399	34.067	0.04503055
16300	-13955.8	-13855.85	-99.94969	0.07458102	0.137299	0.138549	0.250343	0.138849	0.132749	0.202211	0.009825692	0.243159	0.252433	0.245522	0.258886	35.06966	0.0446917
16350	-13953.81	-13850.75	-103.0602	0.07458102	0.132586	0.203878	0.2255	0.133896	0.157749	0.146391	0.01594655	0.243445	0.24552	0.255475	0.25556	37.63109	0.04660257
16400	-13953.02	-13855.25	-97.76205	0.07458102	0.147312	0.109926	0.261636	0.167579	0.128383	0.185163	0.006339004	0.246036	0.249925	0.250822	0.253217	30.87608	0.03321476
16450	-13962.2	-13856.1	-106.0949	0.07458102	0.159286	0.173125	0.183702	0.133155	0.143856	0.206876	0.01392535	0.243794	0.245863	0.255103	0.25524	39.90065	0.05262777
16500	-13952.34	-13851.18	-101.164	0.07458102	0.194906	0.13696	0.163034	0.17179	0.154191	0.179118	0.003362093	0.251297	0.246918	0.247363	0.254422	36.37842	0.03887136
16550	-13958.69	-13855.63	-103.0518	0.07458102	0.11913	0.164315	0.190952	0.21676	0.184575	0.124268	0.01127205	0.238973	0.248769	0.25593	0.256328	38.46631	0.04538675
16600	-13964.55	-13856.13	-108.4232	0.07458102	0.201601	0.241424	0.138867	0.0919309	0.125327	0.20085	0.02362307	0.243992	0.250126	0.243144	0.262738	38.725	0.0544759
16650	-13953.65	-13854.73	-98.92216	0.07458102	0.180084	0.100375	0.194968	0.131865	0.175183	0.217524	0.001032366	0.249485	0.250348	0.246061	0.254106	35.95436	0.03403921
16700	-13958.56	-13858.78	-99.78446	0.07458102	0.204267	0.203113	0.14712	0.153934	0.1147	0.176867	0.001081377	0.240755	0.251944	0.247898	0.259402	36.73667	0.02894881
16750	-13955.28	-13857.44	-97.8383	0.07458102	0.114491	0.2363	0.222744	0.17975	0.163857	0.0828576	0.005852628	0.238138	0.253817	0.253204	0.254842	31.73414	0.04316592
16800	-13953.81	-13854.13	-99.68368	0.07458102	0.132986	0.210154	0.20073	0.201624	0.116887	0.137619	0.003024935	0.250008	0.243118	0.250274	0.2566	34.44373	0.04456097
16850	-13960.63	-13859.64	-100.9828	0.07458102	0.140547	0.159043	0.214318	0.206622	0.145679	0.133792	0.004443822	0.238386	0.246751	0.254013	0.26085	37.81702	0.03793513
16900	-13948.16	-13848.9	-99.25634	0.07458102	0.17975	0.131333	0.232152	0.151233	0.136392	0.16914	0.001866962	0.244907	0.247596	0.248662	0.258834	36.47034	0.04472376
16950	-13953.72	-13852.57	-101.1501	0.07458102	0.170784	0.11846	0.177598	0.260855	0.123334	0.148969	0.01303338	0.243579	0.246253	0.246043	0.264126	34.3638	0.04196585
17000	-13956.66	-13858.44	-98.22089	0.07458102	0.174241	0.116703	0.256132	0.171932	0.12504	0.155952	0.003274656	0.234095	0.254316	0.253707	0.257882	33.43568	0.03150861
17050	-13965.92	-13862.66	-103.2651	0.07458102	0.114242	0.24471	0.205752	0.104309	0.17489	0.156098	0.01385957	0.245054	0.243984	0.245191	0.265771	37.25355	0.04363729
17100	-13958.37	-13853.33	-105.0396	0.07458102	0.189842	0.119746	0.174933	0.130161	0.156209	0.229109	0.0005590233	0.248339	0.249558	0.252569	0.249534	39.39314	0.03402749
17150	-13958.68	-13861.34	-97.34033	0.07458102	0.130518	0.145852	0.2068	0.205618	0.184123	0.12709	0.002964023	0.245637	0.242868	0.254806	0.256689	32.47448	0.0269229
17200	-13951.06	-13851.6	-99.46156	0.07458102	0.174186	0.18157	0.17094	0.114869	0.199629	0.158806	0.002216632	0.246633	0.251269	0.246026	0.256073	33.98003	0.02928247
17250	-13958.07	-13860.23	-97.84294	0.07458102	0.189451	0.211215	0.157742	0.1634	0.143213	0.13498	0.001991992	0.24962	0.242829	0.240415	0.267136	33.04006	0.03465983
17300	-13953.23	-13853.14	-100.0888	0.07458102	0.139582	0.189515	0.178686	0.145546	0.176969	0.169702	8.431369e-05	0.248553	0.249279	0.247952	0.254216	35.7581	0.04787367
17350	-13962.71	-13859.43	-103.2842	0.07458102	0.122819	0.17704	0.198293	0.197971	0.19056	0.113318	0.002459839	0.236122	0.251462	0.25333	0.259086	38.68303	0.02430324
17400	-13953.25	-13855.34	-97.90744	0.07458102	0.139342	0.167826	0.194128	0.171076	0.182045	0.145584	0.009753272	0.243878	0.239715	0.249104	0.267303	31.99058	0.03653133
17450	-13951.85	-13853.61	-98.24031	0.07458102	0.118876	0.138125	0.207778	0.206573	0.201709	0.12694	0.002843483	0.241242	0.244852	0.256097	0.257808	31.93044	0.05192638
17500	-13953.22	-13857.13	-96.0895	0.07458102	0.154162	0.196354	0.239754	0.155269	0.109287	0.145174	0.001254604	0.245844	0.256455	0.249221	0.248479	33.26018	0.03251559
17550	-13950.41	-13854.08	-96.32207	0.07458102	0.113289	0.173094	0.198631	0.176211	0.155659	0.183116	0.0007191728	0.244689	0.248008	0.25012	0.257184	32.23105	0.03636872
17600	-13951.57	-13854.97	-96.60415	0.07458102	0.209081	0.11469	0.183622	0.207316	0.106571	0.178719	0.006653711	0.23826	0.249352	0.251333	0.261055	32.02046	0.05238701
17650	-13959.55	-13860.7	-98.85494	0.07458102	0.204127	0.206427	0.106628	0.101813	0.154041	0.226964	0.004780384	0.248252	0.252801	0.244234	0.254713	34.90163	0.03635314
17700	-13958.85	-13858.87	-99.98014	0.07458102	0.117732	0.168689	0.159308	0.198275	0.197055	0.158941	0.007033367	0.251167	0.251098	0.250006	0.247729	34.36292	0.03507892
17750	-13955.16	-13855.22	-99.93752	0.07458102	0.186347	0.142021	0.239002	0.197538	0.135011	0.100081	0.02388171	0.241755	0.245206	0.248217	0.264823	31.52794	0.05396796
17800	-13953.04	-13852.67	-100.3778	0.07458102	0.146899	0.185686	0.196313	0.153632	0.107638	0.209832	0.001054387	0.248489	0.246264	0.248421	0.256826	35.23174	0.04865616
17850	-13970.9	-13865.66	-105.2386	0.07458102	0.187107	0.130819	0.212264	0.111493	0.230909	0.127408	0.00478987	0.24918	0.24492	0.247282	0.258618	39.36305	0.03489091
17900	-13951.31	-13853.89	-97.41395	0.07458102	0.176121	0.195714	0.185786	0.178229	0.128206	0.135945	0.001844348	0.246977	0.244808	0.253247	0.254968	32.47151	0.03841795
17950	-13951.78	-13852.03	-99.75513	0.07458102	0.146694	0.150804	0.185686	0.170353	0.171977	0.174486	0.01560568	0.253239	0.245854	0.241883	0.259024	33.80008	0.06208556
18000	-13952.95	-13852.94	-100.0058	0.07458102	0.179291	0.157563	0.165678	0.136272	0.201092	0.160104	0.01158951	0.242787	0.248324	0.252917	0.255972	35.60958	0.0495593
18050	-13955.2	-13856.01	-99.19344	0.07458102	0.161344	0.149597	0.184184	0.142216	0.22114	0.141519	0.009375331	0.24243	0.255099	0.25511	0.247362	35.35994	0.03962866
18100	-13950.09	-13851.77	-98.32447	0.07458102	0.150387	0.158007	0.170271	0.146705	0.185215	0.189416	0.001225567	0.249532	0.254032	0.246768	0.249668	35.21409	0.04323116
18150	-13958.8	-13860.28	-98.51498	0.07458102	0.162147	0.172816	0.204511	0.164645	0.174195	0.121687	0.00275331	0.239787	0.244237	0.24939	0.266586	33.77208	0.02689836
18200	-13956.04	-13857.85	-98.18958	0.07458102	0.170181	0.179225	0.195282	0.19174	0.148808	0.114764	0.0007214374	0.2474	0.241332	0.24781	0.263458	33.17484	0.02674506
18250	-13961.97	-13857.44	-104.5377	0.07458102	0.120684	0.158831	0.300876	0.140184	0.124873	0.154552	0.007686016	0.244873	0.250906	0.245403	0.258818	38.01274	0.04241552
18300	-13962.91	-13858.42	-104.4899	0.07458102	0.194586	0.239498	0.091005	0.0857822	0.197064	0.192065	0.0206137	0.239086	0.249975	0.248294	0.262646	37.2221	0.04377269
18350	-13957.2	-13857.72	-99.48279	0.07458102	0.162823	0.217795	0.174867	0.10586	0.186846	0.15181	0.0004574054	0.249773	0.245502	0.244218	0.260507	35.0371	0.02990724
18400	-13953.96	-13854.84	-99.12522	0.07458102	0.188944	0.13449	0.184752	0.166835	0.170562	0.154418	0.005717977	0.23941	0.246935	0.248166	0.265489	33.28139	0.03038012
18450	-13950.89	-13853.46	-97.42976	0.07458102	0.143056	0.109572	0.212636	0.195825	0.129285	0.209627	0.001233451	0.242523	0.243521	0.256835	0.257121	34.37052	0.0338215
18500	-13966.78	-13865.36	-101.4228	0.07458102	0.206884	0.180023	0.175466	0.108327	0.161688	0.167612	0.0123255	0.248537	0.253927	0.244677	0.252859	37.15212	0.04580118
18550	-13951.91	-13850.89	-101.0206	0.07458102	0.217349	0.0758505	0.25741	0.157736	0.119601	0.172053	0.005021183	0.247677	0.248223	0.252118	0.251983	35.99049	0.03745618
18600	-13959.39	-13856.27	-103.1257	0.07458102	0.14915	0.109673	0.349589	0.132745	0.0838557	0.174987	0.003035659	0.249122	0.24364	0.249767	0.257471	37.04238	0.0241705
18650	-13955.81	-13854.76	-101.0452	0.07458102	0.217444	0.164876	0.175949	0.0927974	0.168265	0.180669	0.008197889	0.247842	0.246513	0.251447	0.254198	34.28242	0.0498722
18700	-13955.9	-13856.55	-99.34798	0.07458102	0.155302	0.183742	0.178688	0.100493	0.162972	0.218802	0.005306663	0.256664	0.241583	0.244982	0.256771	33.18622	0.05056859
18750	-13951.39	-13854.19	-97.1978	0.07458102	0.169687	0.136702	0.247229	0.191182	0.127127	0.128074	0.00154753	0.245856	0.246596	0.250156	0.257392	32.47021	0.03018109
18800	-13953.65	-13855.31	-98.34364	0.07458102	0.170098	0.150543	0.1811	0.191799	0.123109	0.183351	0.004827659	0.248711	0.252028	0.246145	0.253117	34.21359	0.04743551
18850	-13956.67	-13859.71	-96.96023	0.07458102	0.148467	0.183731	0.147434	0.150581	0.181989	0.187798	0.0008520786	0.247638	0.241381	0.246404	0.264577	32.90349	0.05368675
18900	-13951.93	-13854.4	-97.52805	0.07458102	0.128827	0.131658	0.239717	0.139653	0.177318	0.182828	0.009254611	0.243347	0.251544	0.244772	0.260337	33.5335	0.03585778
18950	-13954.4	-13854.96	-99.43966	0.07458102	0.165103	0.140156	0.190645	0.107109	0.219636	0.177352	0.005958967	0.248848	0.240244	0.248271	0.262637	34.67737	0.04272803
19000	-13963.03	-13858.95	-104.081	0.07458102	0.120705	0.165525	0.244276	0.178798	0.233851	0.0568454	0.004326952	0.240039	0.258949	0.248131	0.25288	37.43149	0.03140847
19050	-13962.92	-13857.99	-104.9308	0.07458102	0.0560187	0.107607	0.281054	0.219098	0.216748	0.119474	0.01514046	0.246567	0.251796	0.249966	0.251671	36.53133	0.02847439
19100	-13964.39	-13860.8	-103.5904	0.07458102	0.0783995	0.244908	0.20288	0.211529	0.146881	0.115402	0.001840391	0.242538	0.251943	0.246657	0.258861	38.15368	0.05202748
19150	-13959.26	-13855.88	-103.3794	0.07458102	0.106205	0.178509	0.262988	0.196182	0.172258	0.0838573	0.004961753	0.240549	0.250992	0.247263	0.261196	37.8137	0.03859128
19200	-13952.34	-13854.08	-98.2578	0.07458102	0.117744	0.179216	0.169003	0.144013	0.196253	0.19377	0.0009111582	0.247652	0.248103	0.248519	0.255727	35.35679	0.04034038
19250	-13957.99	-13860.21	-97.77696	0.07458102	0.187318	0.151434	0.24493	0.151896	0.0839211	0.1805	0.009803634	0.252639	0.239701	0.241026	0.266634	32.98309	0.04262455
19300	-13958.85	-13856.4	-102.4522	0.07458102	0.13378	0.142978	0.211537	0.157386	0.223461	0.130857	0.002438872	0.239607	0.254758	0.24745	0.258186	35.21816	0.01966087
19350	-13957.45	-13852.31	-105.1376	0.07458102	0.194992	0.194841	0.213004	0.108079	0.159677	0.129406	0.01844767	0.241024	0.244308	0.250503	0.264165	37.42416	0.0517119
19400	-13953	-13856.46	-96.53773	0.07458102	0.156492	0.200257	0.180945	0.158975	0.159216	0.144116	0.002194274	0.250008	0.250832	0.247227	0.251933	32.23144	0.0475303
19450	-13956.3	-13856.96	-99.33862	0.07458102	0.0833805	0.201884	0.220884	0.210081	0.152065	0.131706	0.001866652	0.242225	0.249141	0.252196	0.256438	34.82902	0.03453884
19500	-13956.81	-13858.63	-98.17185	0.07458102	0.188336	0.21782	0.21158	0.117488	0.120643	0.144133	0.01249025	0.24608	0.251068	0.237388	0.265464	31.6763	0.0602745
19550	-13957.03	-13853.56	-103.4698	0.07458102	0.1654	0.213563	0.227467	0.14319	0.139524	0.110857	0.0006467166	0.243674	0.249242	0.242618	0.264466	36.5453	0.050721
19600	-13956.83	-13854.99	-101.8417	0.07458102	0.206132	0.0527707	0.212889	0.218946	0.133937	0.175326	0.002668894	0.249869	0.244913	0.245164	0.260054	36.82823	0.0357322
19650	-13965.06	-13860.3	-104.7623	0.07458102	0.179443	0.114169	0.289694	0.12881	0.0781594	0.209724	0.0003671314	0.255041	0.236568	0.245753	0.262639	39.27133	0.03166315
19700	-13952.05	-13853.03	-99.0268	0.07458102	0.135946	0.172541	0.170768	0.184141	0.190852	0.145752	0.005427884	0.247855	0.255516	0.240542	0.256086	34.84668	0.04456332
19750	-13953.52	-13856.35	-97.16487	0.07458102	0.161227	0.149479	0.171319	0.177202	0.192585	0.148188	0.0001150003	0.238633	0.247135	0.253633	0.260599	34.13038	0.03502501
19800	-13953.81	-13855.42	-98.3893	0.07458102	0.215786	0.195309	0.111752	0.140681	0.171265	0.165207	0.002063246	0.241295	0.249956	0.256462	0.252287	34.75351	0.04786204
19850	-13956.33	-13855.94	-100.3901	0.07458102	0.155865	0.178975	0.233845	0.16645	0.132138	0.132727	0.008495629	0.250611	0.236796	0.253973	0.25862	34.6616	0.04675405
19900	-13952.2	-13853.54	-98.65654	0.07458102	0.133311	0.178114	0.176881	0.143067	0.20163	0.166996	0.001638134	0.247632	0.255009	0.242391	0.254968	34.83902	0.04479532
19950	-13958.55	-13857.18	-101.3709	0.07458102	0.204518	0.133599	0.175039	0.228568	0.124366	0.13391	0.001130369	0.247486	0.243952	0.24753	0.261032	36.90902	0.02907162
20000	-13958.96	-13857.34	-101.6239	0.07458102	0.120169	0.150045	0.204061	0.18296	0.216017	0.126749	0.008293016	0.24853	0.244196	0.252898	0.254376	37.69113	0.03340321
20050	-13958.06	-13857.39	-100.672	0.07458102	0.203796	0.153915	0.154726	0.212852	0.160553	0.114158	0.01141744	0.246433	0.246197	0.254214	0.253156	34.47079	0.04045037
20100	-13952.51	-13855.29	-97.22335	0.07458102	0.156923	0.197497	0.145996	0.144747	0.170132	0.184705	0.001119968	0.246134	0.255957	0.24747	0.250439	33.4573	0.04921251
20150	-13953.4	-13855.99	-97.41102	0.07458102	0.11975	0.13897	0.236768	0.171847	0.190196	0.14247	0.003723689	0.245017	0.247889	0.254336	0.252758	32.06999	0.03348148
20200	-13956.12	-13858.69	-97.42587	0.07458102	0.183564	0.163766	0.155098	0.10641	0.211346	0.179816	0.005748012	0.244366	0.247273	0.247523	0.260838	33.25194	0.03321349
20250	-13964.24	-13858.67	-105.5699	0.07458102	0.254335	0.178179	0.124776	0.0784479	0.189148	0.175114	0.01249893	0.239212	0.25092	0.251449	0.258419	35.87612	0.02153405
20300	-13956.49	-13856.93	-99.56498	0.07458102	0.110111	0.166124	0.266176	0.18237	0.149014	0.126205	0.00297591	0.24488	0.246889	0.250654	0.257577	34.37365	0.0376833
20350	-13953.47	-13856.11	-97.3562	0.07458102	0.127536	0.132303	0.196236	0.176989	0.200105	0.166831	0.0005790777	0.253613	0.241624	0.246514	0.258248	33.7266	0.04759904
20400	-13956.98	-13855.53	-101.4515	0.07458102	0.151349	0.116994	0.19273	0.156743	0.201128	0.181056	0.02138981	0.24591	0.251372	0.247388	0.255329	34.88043	0.04871607
20450	-13954.38	-13855.18	-99.20258	0.07458102	0.180798	0.138891	0.199012	0.11516	0.192158	0.173982	0.002036688	0.246622	0.24819	0.246559	0.258628	33.39675	0.04921402
20500	-13955.32	-13858.6	-96.72077	0.07458102	0.143236	0.188733	0.144312	0.182839	0.15516	0.185721	0.001290109	0.249165	0.248796	0.242779	0.25926	32.24432	0.05713903
20550	-13957.37	-13858.6	-98.7692	0.07458102	0.106651	0.176455	0.224029	0.165309	0.191264	0.136291	0.01334402	0.239563	0.255527	0.246796	0.258114	33.50864	0.03864901
20600	-13958.32	-13858.63	-99.68151	0.07458102	0.118173	0.172969	0.211438	0.181747	0.210949	0.104724	0.005750332	0.236222	0.249338	0.251616	0.262824	33.90731	0.05058559
20650	-13951.51	-13854.48	-97.02116	0.07458102	0.142409	0.135912	0.201502	0.159627	0.167073	0.193477	0.007320587	0.244879	0.242106	0.250757	0.262257	31.69924	0.04502787
20700	-13958.71	-13854.89	-103.8121	0.07458102	0.201551	0.118301	0.255508	0.160845	0.121859	0.141936	0.01505633	0.242906	0.251992	0.246535	0.258567	35.61294	0.06452579
20750	-13953.99	-13855.13	-98.85854	0.07458102	0.071773	0.187034	0.278411	0.191071	0.199087	0.0726252	0.005514769	0.243261	0.246692	0.257134	0.252913	33.69724	0.04327149
20800	-13961.75	-13857.52	-104.236	0.07458102	0.136042	0.188189	0.214745	0.164472	0.181317	0.115234	0.008595683	0.24534	0.247394	0.254186	0.25308	34.07551	0.01915276
20850	-13961.72	-13861.98	-99.74467	0.07458102	0.195858	0.120353	0.20835	0.129229	0.184524	0.161686	0.01230393	0.246491	0.251741	0.244242	0.257526	32.45815	0.0448962
20900	-13958.33	-13854.27	-104.0668	0.07458102	0.177787	0.149833	0.193609	0.185674	0.123923	0.169175	0.0161202	0.250554	0.250215	0.245115	0.254116	35.86219	0.03133107
20950	-13952.47	-13853.15	-99.32104	0.07458102	0.191125	0.0920744	0.274393	0.155016	0.101444	0.185948	0.005757296	0.25089	0.250551	0.244102	0.254458	34.5282	0.04829795
21000	-13958.93	-13856.3	-102.6283	0.07458102	0.270716	0.115947	0.23449	0.148088	0.102177	0.128584	0.01031708	0.253839	0.249305	0.240831	0.256025	35.53973	0.04067485
21050	-13950.09	-13852.75	-97.34957	0.07458102	0.196471	0.123236	0.224643	0.202643	0.103087	0.14992	0.003621178	0.241596	0.255764	0.249932	0.252709	32.88191	0.038538
21100	-13954.33	-13858.8	-95.52932	0.07458102	0.20312	0.0598973	0.22236	0.231168	0.0922972	0.191157	0.0002030083	0.241726	0.247102	0.252529	0.258643	32.16965	0.03662436
21150	-13964.13	-13858.79	-105.3342	0.07458102	0.0939213	0.140523	0.176501	0.262718	0.162167	0.16417	0.01269888	0.2398	0.255945	0.247505	0.25675	37.21451	0.06212622
21200	-13958.89	-13855.96	-102.9289	0.07458102	0.151967	0.184854	0.229879	0.149487	0.151516	0.132297	0.007232486	0.237308	0.245875	0.256289	0.260528	36.9106	0.06986428
21250	-13950.08	-13852.55	-97.52437	0.07458102	0.148168	0.140825	0.183176	0.214971	0.149504	0.163356	0.00145074	0.244386	0.246753	0.249157	0.259704	34.34396	0.04157124
21300	-13959.87	-13855.51	-104.3649	0.07458102	0.159363	0.134132	0.164901	0.201341	0.16134	0.178924	0.01660995	0.248012	0.241815	0.252406	0.257767	36.65076	0.05856361
21350	-13951.2	-13854.82	-96.37971	0.07458102	0.113715	0.162478	0.207045	0.171516	0.173281	0.171966	0.003562516	0.247709	0.245635	0.24895	0.257706	30.24813	0.03241474
21400	-13961.08	-13859.37	-101.7134	0.07458102	0.182591	0.202477	0.242682	0.123589	0.0849339	0.163727	0.004178308	0.242755	0.25097	0.246493	0.259782	35.88841	0.03801899
21450	-13954.12	-13855.02	-99.10544	0.07458102	0.216371	0.11764	0.210194	0.136596	0.153748	0.165451	0.002310752	0.245875	0.250039	0.252897	0.251189	32.28185	0.04984139
21500	-13956.51	-13858.08	-98.42651	0.07458102	0.104786	0.170586	0.174846	0.25347	0.212398	0.083914	0.002567147	0.249846	0.2451	0.243702	0.261352	32.03517	0.05025557
