Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
115850	-20189.17	-20251.83	62.66709	0.0197229	0.0242553	0.0235528	0.03499	0.0276904	0.027483	0.0254149	0.0181375	0.0281	0.0301388	0.0293758	0.0242139	0.0262796	0.0249922	0.0253869	0.0262622	0.0286468	0.0287802	0.0323174	0.0235192	0.0244714	0.0355097	0.032985	0.0336906	0.0204841	0.0211141	0.0214983	0.028927	0.0259537	0.0234624	0.0296789	0.031957	0.0227127	0.0295598	0.0306439	0.0286163	0.0272576	0.0280623	0.02669756	0.2178141	0.178398	0.183093	0.157575	0.17036	0.148758	0.161815	0.011432	0.237188	0.250868	0.246551	0.265393	-3.623183	26.89896	0.04343932
115900	-20178.05	-20253.03	74.98072	0.0205993	0.0257181	0.0277817	0.0328349	0.027733	0.0266956	0.0245766	0.0231961	0.0254028	0.0247914	0.0293888	0.0212314	0.0214249	0.0208502	0.0212231	0.0251542	0.0273525	0.0265599	0.0267379	0.0243275	0.0317887	0.0307166	0.0311002	0.0258342	0.0314488	0.0253843	0.0231301	0.0325763	0.027623	0.028328	0.0239185	0.029052	0.0312198	0.0276734	0.0236674	0.0274113	0.0275022	0.0263552	0.02624362	0.1249559	0.172616	0.154638	0.159564	0.152824	0.170736	0.189623	0.005269084	0.255254	0.236763	0.251629	0.256354	-3.640332	27.9683	0.09795718
115950	-20185.71	-20263.96	78.2511	0.0247214	0.0270863	0.0304584	0.0280917	0.0250983	0.0295	0.0274816	0.0239398	0.0263119	0.0269005	0.026858	0.0321959	0.0285386	0.0206277	0.0222794	0.0250499	0.0283501	0.0244496	0.0244724	0.0251629	0.0279464	0.0297678	0.0261258	0.0235126	0.0237556	0.0247008	0.0231514	0.0219478	0.0256354	0.0229286	0.0233747	0.0274777	0.028719	0.0252171	0.0240435	0.0238277	0.0258895	0.0290142	0.02520668	0.1035123	0.160178	0.154006	0.158083	0.172341	0.169108	0.186285	0.08800158	0.254222	0.254783	0.240332	0.250663	-3.680646	27.98136	0.09163391
116000	-20175.7	-20259.53	83.83692	0.022663	0.0259798	0.0284501	0.0279918	0.0252525	0.0252624	0.0284232	0.0280908	0.0256912	0.0278473	0.028464	0.0318922	0.0255499	0.0279042	0.0224632	0.0238543	0.0275076	0.0280087	0.0319403	0.0234503	0.0317133	0.0312656	0.0309203	0.029696	0.0288575	0.0300383	0.0253409	0.0251032	0.0296712	0.026283	0.0269304	0.0300344	0.0269579	0.0247759	0.0286394	0.0247736	0.0316236	0.0295913	0.02662421	0.09249229	0.174407	0.165706	0.15771	0.164246	0.158376	0.179555	0.001429219	0.250698	0.239575	0.249964	0.259762	-3.625934	27.59595	0.06484977
116050	-20167.21	-20265.48	98.267	0.0251429	0.0284736	0.0334764	0.0286967	0.0283802	0.0263108	0.0294322	0.0298483	0.0297286	0.0311298	0.0291814	0.0292033	0.0309436	0.0266589	0.0279997	0.0272761	0.0315849	0.028179	0.0283577	0.0284388	0.0283377	0.0287705	0.0315499	0.0303138	0.0291834	0.0270458	0.0288917	0.0299873	0.0281098	0.0288405	0.0318855	0.0294935	0.0289489	0.0306171	0.029623	0.0313779	0.0272317	0.0291043	0.02872855	0.06506933	0.171879	0.168409	0.149626	0.157593	0.174853	0.17764	0.06152553	0.254607	0.244222	0.248245	0.252926	-3.549864	26.03527	0.1346351
116100	-20198.52	-20263.17	64.64244	0.0192374	0.0322708	0.0270685	0.0324273	0.0245272	0.0258656	0.0272152	0.0240875	0.0270081	0.0313132	0.028362	0.0224154	0.0302438	0.0273572	0.0246246	0.0304029	0.0305224	0.0309643	0.0253846	0.0280371	0.0330237	0.0406999	0.029887	0.0303857	0.0370322	0.023634	0.0264644	0.0257495	0.0314288	0.0255221	0.0296569	0.0267477	0.0247844	0.0311692	0.0277298	0.0304356	0.0404779	0.0248837	0.0270956	0.165251	0.193313	0.161796	0.156521	0.16018	0.150249	0.177941	0.03476486	0.23936	0.250438	0.25036	0.259843	-3.608384	27.3336	0.08720626
116150	-20197.34	-20263.06	65.7225	0.0240835	0.0259916	0.0342096	0.0368617	0.0317073	0.0279137	0.0284239	0.0270969	0.0213527	0.0236166	0.0291648	0.0301717	0.0255058	0.02269	0.0202718	0.0251449	0.0260903	0.0221333	0.0278615	0.026001	0.0273468	0.0305737	0.017958	0.0277978	0.0235176	0.0312834	0.025094	0.026322	0.0233054	0.0237955	0.0312897	0.0253349	0.0274344	0.0308541	0.0276613	0.0229092	0.0305814	0.0199555	0.02596069	0.177494	0.182096	0.161444	0.163144	0.171921	0.159729	0.161666	0.04054585	0.25627	0.241603	0.239404	0.262723	-3.651172	27.74104	0.1108492
116200	-20197.65	-20259.57	61.91972	0.0228459	0.0251773	0.0261681	0.0371121	0.0291381	0.024376	0.0243538	0.0216876	0.0299767	0.028008	0.0235121	0.0254945	0.0314522	0.0239263	0.0251671	0.0276787	0.0310239	0.0293992	0.0324171	0.0240357	0.0240653	0.0365705	0.0296023	0.0403413	0.0235763	0.0318453	0.0230828	0.0404082	0.0356961	0.0296151	0.0253502	0.0348458	0.0334567	0.0253771	0.0226726	0.0248706	0.0306732	0.0309894	0.02785758	0.1785386	0.18122	0.172929	0.143917	0.1576	0.171136	0.173198	0.01392761	0.248532	0.245716	0.242208	0.263544	-3.58065	25.82973	0.05303362
116250	-20189.5	-20251.75	62.24843	0.0253043	0.0225583	0.0294888	0.0287222	0.0268502	0.0252669	0.0342131	0.0269238	0.0287639	0.0277291	0.0345608	0.0293322	0.0269126	0.0231993	0.021894	0.0328356	0.025926	0.0316176	0.035162	0.0266744	0.0258049	0.0399821	0.0358467	0.0245845	0.0284208	0.0227844	0.0222036	0.0320533	0.0192642	0.0246827	0.0237756	0.0340318	0.0316313	0.0375515	0.0261339	0.030322	0.0263423	0.0269858	0.0288807	0.2080072	0.174617	0.158576	0.152389	0.163196	0.165281	0.185942	0.01072847	0.262085	0.236799	0.242825	0.258292	-3.544582	27.0792	0.07274428
116300	-20184.89	-20254.94	70.05652	0.0217439	0.027149	0.0302358	0.0302854	0.0213058	0.0237589	0.0343178	0.0287183	0.0231414	0.0262281	0.0331839	0.0281959	0.0246706	0.0219943	0.021739	0.026293	0.0345699	0.0271371	0.0267642	0.0275249	0.0289791	0.0321114	0.0222664	0.0300944	0.0223336	0.0246165	0.0261904	0.0340046	0.0201417	0.0263986	0.0274382	0.0309663	0.0264914	0.0278042	0.0282266	0.021613	0.0235159	0.0264579	0.02565912	0.1781507	0.190052	0.158489	0.162897	0.162289	0.157901	0.168372	0.0007921103	0.247028	0.239864	0.25447	0.258638	-3.662856	28.09887	0.06500082
116350	-20181.54	-20262.51	80.97881	0.0255837	0.0333803	0.0274689	0.0308698	0.0284903	0.0322229	0.0289521	0.023804	0.0262764	0.0271161	0.0301297	0.0246528	0.0289908	0.0256418	0.0261478	0.0290293	0.031773	0.0315799	0.0290135	0.0271023	0.0294935	0.0292378	0.0294279	0.0325892	0.0274803	0.0264096	0.0247577	0.029598	0.0353305	0.0258761	0.0325677	0.0263403	0.0282907	0.0323499	0.0361702	0.0255804	0.029479	0.0284865	0.02877004	0.1208043	0.167076	0.170456	0.170364	0.162259	0.158337	0.171508	0.01111661	0.256954	0.246026	0.251654	0.245367	-3.548421	25.74224	0.09542687
116400	-20196.62	-20258.26	61.64023	0.0244028	0.0273782	0.0252673	0.0362516	0.03571	0.0248948	0.0273705	0.0326252	0.0318353	0.0207589	0.0283083	0.0261997	0.0328534	0.0256517	0.0252564	0.0271305	0.0261179	0.0315438	0.0371588	0.0220421	0.0301392	0.0359776	0.0351305	0.0389861	0.0239585	0.0291609	0.0264439	0.0444932	0.0270352	0.0327071	0.0356641	0.0276297	0.031618	0.0263962	0.0252065	0.0267548	0.0242251	0.0281691	0.02913293	0.2055953	0.181704	0.157413	0.158578	0.157101	0.161668	0.183537	0.004459561	0.244445	0.243022	0.261982	0.250551	-3.535886	25.33248	0.07695721
116450	-20180.59	-20254.72	74.12967	0.0224909	0.0301572	0.0263805	0.0367626	0.0306611	0.0284007	0.041448	0.0334699	0.0314444	0.0290932	0.0343309	0.0258184	0.0274342	0.0251069	0.0270222	0.0309451	0.0309573	0.0263761	0.0327533	0.02479	0.0308189	0.0324433	0.0331049	0.0339082	0.032882	0.0274596	0.032402	0.0291944	0.0298624	0.0268645	0.031076	0.0292301	0.0245471	0.0278251	0.033766	0.02916	0.0345652	0.0321595	0.029959	0.1355531	0.178607	0.167934	0.149465	0.16753	0.163244	0.173219	0.001289911	0.248978	0.245772	0.242569	0.262682	-3.507925	25.38569	0.06704746
116500	-20205.74	-20260.59	54.85184	0.0227657	0.0290197	0.0406229	0.0356758	0.0303605	0.0283648	0.033208	0.0294859	0.0362693	0.0321369	0.0386989	0.0251733	0.0253996	0.0271574	0.0292714	0.0373131	0.033477	0.0322149	0.0371104	0.0310255	0.0390131	0.0620707	0.0263634	0.0283227	0.0328941	0.03516	0.0297637	0.0368902	0.0245322	0.0347124	0.0346928	0.032629	0.0299001	0.0328821	0.0361205	0.0374572	0.0338747	0.0303723	0.03451866	0.1721374	0.156625	0.183187	0.155023	0.174106	0.15654	0.174521	0.01393302	0.254998	0.257769	0.237271	0.249963	-3.366255	22.8913	0.07160695
116550	-20194.3	-20251.62	57.31424	0.0241842	0.0265114	0.0307914	0.0467278	0.036627	0.0305671	0.0271709	0.0220688	0.0333969	0.0240243	0.0346515	0.029477	0.022115	0.0255517	0.0248299	0.0326283	0.0362525	0.0299267	0.0344262	0.0250684	0.0251565	0.0327891	0.0284287	0.0370541	0.0347452	0.0303394	0.0322232	0.0393045	0.0214692	0.0294496	0.0347581	0.0341058	0.0252095	0.0198093	0.0276956	0.0281453	0.0334622	0.027732	0.02997159	0.2068554	0.17601	0.16333	0.160718	0.17043	0.162783	0.16673	0.02491075	0.254541	0.239828	0.246915	0.258716	-3.507505	24.80681	0.07732607
116600	-20207.29	-20259.55	52.26418	0.0181822	0.0326362	0.0360555	0.0287091	0.0279556	0.0337012	0.0309954	0.0313621	0.0294753	0.0307719	0.0377564	0.0221596	0.0271225	0.0253281	0.0286806	0.0334938	0.0278651	0.0316956	0.0467386	0.0275487	0.0221921	0.0499388	0.0313127	0.032902	0.0288247	0.0251071	0.0288207	0.0439326	0.0345317	0.0255967	0.0456103	0.0334169	0.0269129	0.0393795	0.0297636	0.0280023	0.0308673	0.0272282	0.03216567	0.1814958	0.160644	0.17494	0.15978	0.170023	0.166716	0.167896	0.004856487	0.249668	0.235976	0.254212	0.260144	-3.436856	25.12123	0.07735828
116650	-20189.56	-20258.39	68.82828	0.0177735	0.0242761	0.0243706	0.0246823	0.0225305	0.0209905	0.0293976	0.0268499	0.0290739	0.0312366	0.0345509	0.0292135	0.0258419	0.0268358	0.0243585	0.0277411	0.0260278	0.0282931	0.0293332	0.028219	0.0447569	0.0268648	0.0276066	0.0319136	0.0279666	0.0215564	0.0245027	0.0280384	0.0219811	0.0283262	0.0279334	0.0265709	0.0252798	0.0259686	0.0298576	0.0250763	0.0241083	0.026995	0.02645449	0.180845	0.163652	0.161165	0.17259	0.161901	0.169503	0.171189	0.008155269	0.26027	0.244466	0.25068	0.244585	-3.632329	27.84505	0.06464052
116700	-20176.44	-20261.07	84.63151	0.0209382	0.0305142	0.0289289	0.028442	0.0245733	0.0263806	0.0286394	0.0236436	0.0279926	0.0253222	0.0309629	0.0261313	0.0257137	0.0240132	0.0280878	0.0282391	0.0276688	0.024626	0.0277696	0.0284581	0.0250033	0.0284434	0.0270487	0.0273847	0.0242797	0.0258601	0.0248452	0.0297797	0.0252948	0.0240432	0.0324967	0.0284935	0.0283248	0.0304735	0.0272727	0.0262347	0.0224682	0.0204016	0.02609225	0.09847889	0.18183	0.160897	0.162954	0.167633	0.161278	0.165408	0.00364723	0.246555	0.241881	0.266577	0.244987	-3.646117	27.95559	0.07132151
116750	-20165.9	-20265.3	99.40242	0.0263306	0.0271403	0.0269013	0.0283383	0.0283544	0.0236028	0.0261675	0.024084	0.0265682	0.0237743	0.026409	0.0235509	0.0301403	0.0254981	0.0242787	0.027123	0.0276579	0.0255734	0.0262243	0.0261931	0.0272032	0.0281299	0.0243397	0.02755	0.023184	0.0284907	0.0274541	0.0267397	0.0236467	0.0273176	0.0294816	0.0261642	0.0245823	0.0276753	0.0246061	0.0272977	0.028768	0.0251023	0.02626582	0.06776877	0.164407	0.151155	0.172057	0.164362	0.172915	0.175103	0.02810796	0.246476	0.244542	0.26507	0.243911	-3.639487	27.99017	0.08443242
116800	-20179.91	-20255.24	75.32458	0.0233432	0.0239934	0.0312711	0.0307426	0.0276519	0.0274308	0.0267424	0.0277403	0.0255291	0.029768	0.03089	0.0258051	0.0267173	0.027212	0.0262124	0.0279843	0.0261101	0.0257742	0.0268031	0.0236983	0.0268068	0.0345053	0.0343415	0.0322666	0.0234076	0.0218494	0.0265603	0.0266783	0.0277519	0.0283399	0.032408	0.0343981	0.0268579	0.0292729	0.0266703	0.024786	0.0228404	0.034453	0.02805238	0.1037383	0.177077	0.157185	0.154475	0.167126	0.169684	0.174452	0.0007241714	0.260769	0.228253	0.247433	0.263545	-3.573682	25.77224	0.09991341
116850	-20197.77	-20259.55	61.78551	0.0255616	0.0281047	0.0267621	0.02837	0.0301358	0.0237275	0.0265521	0.0239396	0.0239839	0.0350024	0.0423912	0.0208959	0.0184271	0.0239867	0.0258396	0.0297005	0.0313924	0.0305525	0.0327487	0.0243222	0.0363986	0.0309561	0.0257002	0.0279284	0.0210222	0.0262087	0.0290394	0.027947	0.0290715	0.0309038	0.0289897	0.0336278	0.032665	0.0214247	0.0401007	0.0278168	0.0278642	0.0253432	0.02899157	0.1813073	0.186961	0.157737	0.156723	0.15537	0.165803	0.177407	0.01167939	0.248629	0.23846	0.255515	0.257395	-3.54075	25.74439	0.07372663
116900	-20179.77	-20254	74.23177	0.0190797	0.027678	0.0259977	0.0306816	0.0282094	0.0267905	0.0289529	0.0285053	0.0285312	0.0315212	0.0302728	0.0291135	0.0253717	0.0264093	0.0256195	0.0248067	0.0249339	0.0263855	0.0305079	0.0245903	0.0258778	0.0346119	0.0206114	0.0329586	0.0203217	0.0294435	0.0253534	0.0303697	0.0247005	0.0250329	0.0318661	0.0233498	0.0276496	0.0241434	0.0243576	0.0254812	0.0291134	0.0209418	0.02686599	0.1305843	0.171127	0.166691	0.155669	0.165329	0.162266	0.178918	0.01233846	0.255969	0.23837	0.255216	0.250444	-3.616894	28.26387	0.07013817
116950	-20185.83	-20252.33	66.50373	0.0209152	0.0233118	0.0340234	0.0282284	0.0241006	0.0208439	0.0296926	0.0255845	0.029172	0.0236282	0.0353561	0.0304265	0.032991	0.0234179	0.0244235	0.0322384	0.034354	0.0301567	0.0288909	0.023806	0.0279446	0.0366782	0.0315876	0.0303324	0.0218806	0.02845	0.0215047	0.0313984	0.029186	0.0269674	0.0231407	0.0312949	0.0256816	0.0245459	0.0289444	0.0225961	0.0329412	0.0307316	0.02791353	0.1769778	0.182012	0.15769	0.157945	0.162862	0.163076	0.176415	0.003277011	0.250306	0.243477	0.24695	0.259267	-3.578644	26.55804	0.06512862
117000	-20166.81	-20252.11	85.29484	0.0220921	0.0254132	0.0231549	0.0275308	0.0260349	0.0230297	0.0261514	0.0265018	0.0277913	0.0270276	0.0296859	0.0276652	0.0207631	0.0229365	0.0240677	0.0266736	0.0237225	0.0225994	0.0254187	0.0200753	0.0285893	0.0279836	0.0257311	0.0251365	0.0209062	0.0231187	0.0267986	0.0284368	0.0243022	0.0278348	0.0296191	0.026185	0.0257101	0.022504	0.0263466	0.0279556	0.0266456	0.0273213	0.02534496	0.09400492	0.185795	0.16602	0.153655	0.162722	0.15976	0.172047	0.0127858	0.251827	0.24494	0.243695	0.259539	-3.675176	28.27851	0.09062087
117050	-20172.25	-20252.29	80.03912	0.019332	0.0210212	0.0276059	0.0253479	0.0291371	0.0278038	0.0275158	0.0234836	0.0244404	0.0215549	0.0235047	0.0271803	0.0253913	0.0203465	0.0213596	0.0231902	0.0273873	0.0239917	0.025391	0.0252492	0.0247932	0.0281942	0.0242785	0.0240243	0.0224952	0.0212404	0.0203758	0.0287279	0.0219832	0.0212696	0.027	0.0242347	0.021095	0.0280171	0.0243844	0.0249912	0.0205751	0.0239218	0.02365402	0.1085769	0.177232	0.156984	0.157206	0.164067	0.162982	0.181528	0.03663493	0.251312	0.255749	0.251191	0.241749	-3.744222	30.29581	0.08964328
117100	-20197.25	-20266.01	68.7564	0.0138657	0.021211	0.0173784	0.0248104	0.0224531	0.0193858	0.0219051	0.0221917	0.0225719	0.019019	0.0213	0.0215277	0.0229685	0.0178066	0.0203766	0.0247319	0.0281156	0.027868	0.0211116	0.0206295	0.0242492	0.0251816	0.0226278	0.0267207	0.0277848	0.0248628	0.0155932	0.02321	0.0197843	0.019353	0.0293485	0.0234491	0.0249015	0.0279608	0.0218955	0.0179043	0.024194	0.0227009	0.02273707	0.1468013	0.203399	0.153147	0.155316	0.163172	0.163334	0.161632	0.007904372	0.239079	0.234252	0.267313	0.259356	-3.783758	32.06372	0.05423135
117150	-20183.88	-20256.32	72.43826	0.0168733	0.020395	0.0251853	0.0223097	0.0220342	0.0235237	0.0238775	0.0233487	0.0218118	0.0220006	0.0211077	0.0189366	0.0252239	0.0204022	0.0213888	0.0254168	0.022572	0.0284321	0.030917	0.0216148	0.0249071	0.0243055	0.0189492	0.0264083	0.0191232	0.0247261	0.0242086	0.027633	0.0257934	0.02088	0.0237833	0.0249355	0.0251945	0.0255995	0.0198922	0.0214115	0.029082	0.016535	0.02333329	0.1388607	0.181285	0.168883	0.155794	0.171373	0.150855	0.17181	0.0244612	0.243963	0.256104	0.246878	0.253055	-3.757874	33.87025	0.07015479
117200	-20195.96	-20260.6	64.64265	0.0229386	0.0190989	0.0245496	0.0275854	0.0223106	0.0221378	0.031526	0.0235563	0.0203075	0.0233757	0.0336377	0.0227105	0.0239008	0.0201038	0.020069	0.0211513	0.0338625	0.0270655	0.0263671	0.0243486	0.0278335	0.0272511	0.0204519	0.0233743	0.0285291	0.0209293	0.0177663	0.0214985	0.0279951	0.0241598	0.019202	0.0283881	0.0317571	0.0293162	0.0253391	0.0290212	0.0230806	0.0273897	0.02421027	0.183036	0.171086	0.158961	0.160228	0.144493	0.17537	0.189863	0.03651873	0.25232	0.254629	0.253406	0.239645	-3.720978	30.33609	0.09203329
117250	-20193.33	-20264.95	71.62447	0.020009	0.0228415	0.0292849	0.0318342	0.0295186	0.0227526	0.0249016	0.0218156	0.0297382	0.0286587	0.0349699	0.0266429	0.0355201	0.0247813	0.0220866	0.0235619	0.0268487	0.0244405	0.0265337	0.0235301	0.0229681	0.0262355	0.0279616	0.0311548	0.0276745	0.0247274	0.0245238	0.0302569	0.0284016	0.0243478	0.0278164	0.02773	0.0233279	0.0236553	0.0280838	0.0232759	0.028263	0.0254162	0.02779732	0.147426	0.179839	0.185776	0.152638	0.171391	0.150643	0.159712	0.01584688	0.233668	0.247354	0.248204	0.270774	-3.582816	28.96145	0.06921143
117300	-20179.66	-20258.9	79.2443	0.0188819	0.0225872	0.024231	0.0236204	0.024987	0.0222479	0.0296135	0.0212686	0.0256914	0.0229873	0.030462	0.0208704	0.0210429	0.0211156	0.0227765	0.0250919	0.0263141	0.0252795	0.0284024	0.0216668	0.0208677	0.0286235	0.0253293	0.0291017	0.0223037	0.0255762	0.0202632	0.0231255	0.0235526	0.026904	0.0245672	0.025839	0.0267308	0.0260364	0.0276027	0.0277934	0.0298692	0.0244607	0.02488694	0.1090303	0.178839	0.163436	0.165769	0.15187	0.16578	0.174306	0.01517551	0.250011	0.243096	0.251741	0.255151	-3.693412	28.07009	0.06756845
117350	-20184.64	-20261	76.36122	0.022326	0.0232056	0.0240139	0.025752	0.0266972	0.0257563	0.0233258	0.0191736	0.0307863	0.0246734	0.0246764	0.0228198	0.0232176	0.0221379	0.0197186	0.0234182	0.028142	0.026782	0.0252821	0.0207901	0.0297931	0.0267642	0.0202891	0.0268371	0.025442	0.0193888	0.0221976	0.0322265	0.0257373	0.0258178	0.0225686	0.0249836	0.0244294	0.0277448	0.0209046	0.0236453	0.0243522	0.0238237	0.02506748	0.1337677	0.182313	0.1648	0.175193	0.147521	0.161169	0.169004	0.04114275	0.240751	0.244814	0.257497	0.256938	-3.686184	28.89247	0.07473366
117400	-20185.67	-20265.82	80.15382	0.016606	0.024557	0.0199352	0.0235585	0.0241027	0.0213324	0.0270602	0.0242799	0.0206703	0.0219453	0.02424	0.0237452	0.0250336	0.0228597	0.022692	0.0228945	0.0211684	0.025508	0.0218725	0.0195442	0.0229536	0.0283108	0.0234474	0.0285911	0.0215813	0.0268263	0.0235145	0.0222458	0.0229215	0.0185834	0.0225273	0.0261137	0.0254843	0.0255574	0.0239979	0.0227103	0.0195607	0.0214447	0.02298905	0.1145069	0.173888	0.164937	0.160013	0.161534	0.181959	0.157669	0.03774012	0.253812	0.236494	0.247114	0.26258	-3.772737	30.96939	0.05185826
117450	-20180.89	-20255.63	74.7356	0.0177404	0.0219895	0.0221758	0.027094	0.0201838	0.0239046	0.0248165	0.0191908	0.0258339	0.0234927	0.0260759	0.0216955	0.0218091	0.0213299	0.0213406	0.0274498	0.0253087	0.020291	0.0255272	0.0214439	0.0284572	0.0254061	0.0296955	0.0228789	0.020871	0.0236779	0.0230431	0.0341691	0.0228109	0.0255643	0.027113	0.0208384	0.0206551	0.0228587	0.0237516	0.0243381	0.0240281	0.0214759	0.0241139	0.1443165	0.173545	0.168141	0.159042	0.160615	0.160109	0.178548	0.01219821	0.247101	0.253599	0.247276	0.252023	-3.724967	30.94745	0.09305445
117500	-20187.53	-20260.69	73.15763	0.0224449	0.0222394	0.0308832	0.0296665	0.0265865	0.0255197	0.0236708	0.0237787	0.0261371	0.0300042	0.0286232	0.0282572	0.0233947	0.0184704	0.0229474	0.0235081	0.0230459	0.0232411	0.0215184	0.0280098	0.0261655	0.0332151	0.0229781	0.0256899	0.0209744	0.023388	0.0210109	0.0287038	0.0241022	0.0264364	0.0206854	0.0234083	0.0253152	0.0242615	0.0233181	0.0222315	0.035232	0.0278375	0.02503009	0.1440356	0.174351	0.146549	0.15499	0.181995	0.164754	0.177362	0.02372302	0.267155	0.242843	0.236794	0.253208	-3.687676	29.14232	0.06208684
117550	-20186.87	-20257.12	70.25231	0.0215872	0.0213145	0.0194822	0.0261801	0.020806	0.0224386	0.0268796	0.0199806	0.0265248	0.0279096	0.0314212	0.0248639	0.0223268	0.0217446	0.0232623	0.0213865	0.0261799	0.0225849	0.0262405	0.0195141	0.0216126	0.0274226	0.0252794	0.0272479	0.0231964	0.0309134	0.0176073	0.0261154	0.0213777	0.0296264	0.0207919	0.0261003	0.0221915	0.0275875	0.0287065	0.0259082	0.0233138	0.0320929	0.02444425	0.1435351	0.185394	0.158783	0.171443	0.160119	0.155321	0.168941	0.04004298	0.248631	0.246382	0.248344	0.256643	-3.71136	28.88189	0.08181139
117600	-20190.73	-20250.78	60.05434	0.0225235	0.0258842	0.029515	0.0290667	0.0281389	0.0265076	0.0228446	0.0195295	0.0220308	0.0306157	0.037315	0.0273556	0.0332283	0.0199876	0.0211523	0.0206353	0.0240139	0.0276066	0.0338573	0.0211542	0.0314436	0.0261562	0.0206073	0.0251676	0.0199914	0.0284863	0.0168445	0.023752	0.0190603	0.028702	0.0358144	0.021301	0.0219118	0.0289051	0.0278165	0.0279683	0.0235378	0.0189702	0.02537715	0.1943722	0.166004	0.16716	0.173014	0.163419	0.153886	0.176518	0.01449528	0.250354	0.258081	0.245991	0.245575	-3.673906	30.79166	0.05962522
117650	-20183.18	-20254.74	71.56315	0.0207008	0.0248668	0.0259029	0.0251085	0.0293566	0.0233035	0.0249848	0.0175328	0.0265348	0.0265966	0.0285959	0.0233481	0.0198067	0.0197765	0.0198993	0.0214736	0.0255213	0.0207549	0.029214	0.0242372	0.0345454	0.0311981	0.019958	0.0292061	0.0214715	0.0274564	0.0239293	0.0249066	0.018978	0.0229164	0.0218184	0.0252723	0.0226867	0.020639	0.0190715	0.0277969	0.0237407	0.0232267	0.02420463	0.1611204	0.183123	0.159459	0.153579	0.163074	0.165654	0.175111	0.001677083	0.253227	0.246425	0.24686	0.253488	-3.721211	30.53562	0.0521489
117700	-20186.28	-20259.65	73.36069	0.0206505	0.0255755	0.0278204	0.0299133	0.0265931	0.0234157	0.0238084	0.0252785	0.0212835	0.0221548	0.025854	0.0254221	0.021597	0.0187197	0.0178497	0.0236833	0.0276687	0.024572	0.0271789	0.02053	0.02394	0.0355423	0.0210199	0.0245061	0.0217149	0.0209304	0.0208963	0.0220787	0.0236547	0.0187029	0.0240242	0.0248004	0.0223205	0.0249504	0.0335517	0.022578	0.0214558	0.0245484	0.02351783	0.1293262	0.162265	0.169639	0.159329	0.174281	0.156369	0.178117	0.003328579	0.242959	0.252893	0.243046	0.261102	-3.749996	30.76734	0.05174655
117750	-20177.15	-20260.76	83.60654	0.0202102	0.0216831	0.0241928	0.029437	0.0287363	0.0266617	0.0221226	0.0251566	0.0268259	0.0269915	0.0332338	0.023364	0.0246635	0.0243589	0.0229473	0.0265735	0.0251283	0.0261772	0.023156	0.0232871	0.0242275	0.025879	0.0254408	0.0217758	0.0234935	0.0221747	0.0220659	0.0251728	0.0207221	0.024594	0.0262263	0.0281026	0.0204407	0.0276084	0.0231493	0.0234223	0.0204416	0.0256794	0.0246886	0.1093244	0.18258	0.161417	0.167555	0.144917	0.173876	0.169655	0.009929921	0.253705	0.245509	0.255906	0.244881	-3.701414	30.91988	0.05281588
117800	-20192.63	-20252.33	59.69325	0.0220436	0.0286745	0.037788	0.0394303	0.0327312	0.0259613	0.0370829	0.0256908	0.0268068	0.0295374	0.0353434	0.0235468	0.020933	0.0201687	0.0203442	0.025646	0.0294025	0.0209971	0.0275113	0.0217871	0.0303591	0.0217634	0.0303128	0.020253	0.0260193	0.0213774	0.0219992	0.0280611	0.0250667	0.0215372	0.0272222	0.0315732	0.0271614	0.0214592	0.0309904	0.0257127	0.0232678	0.0288177	0.02643017	0.1815473	0.177383	0.159278	0.168581	0.154098	0.173118	0.167541	0.0321104	0.25373	0.247901	0.249322	0.249047	-3.633249	28.11855	0.06778225
117850	-20195.68	-20254.32	58.64039	0.0190629	0.0333904	0.033948	0.02733	0.0272358	0.0219754	0.0288349	0.0246081	0.0198897	0.0178257	0.0238425	0.0239176	0.0255272	0.0187325	0.0202548	0.0250076	0.0228414	0.0290766	0.0290299	0.0216225	0.0314032	0.0316016	0.0327189	0.0213359	0.0185256	0.019639	0.0172937	0.0207118	0.0276996	0.0187509	0.0329969	0.0182581	0.0215028	0.0219473	0.0227397	0.0197949	0.0272784	0.0269424	0.02495882	0.1928252	0.158028	0.161173	0.163514	0.160519	0.173223	0.183543	4.984626e-05	0.251337	0.264672	0.240858	0.243133	-3.690528	30.93993	0.07782815
