Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
23800	-20360.84	-20269.28	-91.56192	0.09734747	0.179883	0.158878	0.157095	0.162429	0.158486	0.183229	0.02354254	0.252311	0.25058	0.236972	0.260137	7.24774	0.2068726
23850	-20365.23	-20274.13	-91.10354	0.09734747	0.184165	0.150611	0.156159	0.176021	0.162474	0.17057	0.01724329	0.255882	0.237893	0.24781	0.258415	7.528968	0.1771344
23900	-20360.5	-20269.2	-91.30104	0.09734747	0.168176	0.162067	0.163595	0.161512	0.1777	0.166951	0.0131229	0.261131	0.232331	0.251581	0.254956	7.286819	0.2234532
23950	-20360.57	-20270.11	-90.45788	0.09734747	0.172166	0.164287	0.169388	0.155751	0.16177	0.176637	0.03556936	0.242418	0.250436	0.253344	0.253803	8.151061	0.1995986
24000	-20367.47	-20275.82	-91.65662	0.09734747	0.163743	0.165647	0.159836	0.158046	0.17829	0.174437	0.0174418	0.257749	0.244347	0.246635	0.251269	7.728418	0.298095
24050	-20356.55	-20264.63	-91.91593	0.09734747	0.181075	0.153748	0.165041	0.159081	0.166598	0.174457	0.0419878	0.25352	0.246813	0.247591	0.252076	7.526043	0.2436763
24100	-20367.27	-20273.86	-93.40411	0.09734747	0.170449	0.150498	0.154466	0.173759	0.171677	0.179151	0.0492132	0.260115	0.232983	0.245671	0.261231	7.363484	0.1631299
24150	-20371.66	-20277.24	-94.42245	0.09734747	0.189926	0.1608	0.146664	0.169413	0.157173	0.176023	0.09737674	0.245302	0.236141	0.248325	0.270232	7.262036	0.2204726
24200	-20358.31	-20266.58	-91.73232	0.09734747	0.178824	0.174341	0.157786	0.159795	0.155859	0.173395	0.02833211	0.251698	0.249617	0.251669	0.247017	7.670752	0.2927262
24250	-20361.14	-20267.71	-93.42451	0.09734747	0.190913	0.167099	0.159691	0.161207	0.153352	0.167738	0.05678926	0.235388	0.242342	0.260206	0.262063	7.292883	0.309579
24300	-20360.62	-20269.05	-91.57015	0.09734747	0.177566	0.167309	0.161807	0.1608	0.161636	0.170882	0.01628202	0.245079	0.248934	0.259809	0.246178	7.186655	0.2118161
24350	-20360.7	-20269.31	-91.39389	0.09734747	0.177908	0.160264	0.137697	0.178594	0.164541	0.180996	0.02304574	0.26522	0.240191	0.243672	0.250918	7.447216	0.198089
24400	-20362.06	-20268.53	-93.52312	0.09734747	0.173613	0.159728	0.152753	0.164728	0.165737	0.183442	0.08576167	0.259243	0.248176	0.239392	0.253189	7.777699	0.301632
24450	-20363.96	-20270.09	-93.87366	0.09734747	0.170892	0.152445	0.163488	0.162761	0.166928	0.183486	0.06147271	0.247018	0.261383	0.255419	0.23618	7.327615	0.334175
24500	-20365.64	-20274.69	-90.95401	0.09734747	0.169089	0.155068	0.15859	0.153139	0.181533	0.182581	0.03884704	0.256889	0.248254	0.252595	0.242263	7.694144	0.2288056
24550	-20360.25	-20268.74	-91.50644	0.09734747	0.166203	0.166968	0.167154	0.15585	0.165695	0.178129	0.02442994	0.250134	0.253263	0.243983	0.252619	7.618161	0.1657675
24600	-20359.01	-20265.87	-93.1393	0.09734747	0.165094	0.159039	0.167353	0.167959	0.164271	0.176283	0.06704075	0.251604	0.259723	0.252076	0.236597	7.053567	0.2505983
24650	-20356.61	-20264.03	-92.58505	0.09734747	0.177607	0.148469	0.16929	0.162832	0.166479	0.175324	0.002842526	0.250435	0.24327	0.254339	0.251957	7.661499	0.3347918
24700	-20370.26	-20275.99	-94.26614	0.09734747	0.170574	0.155294	0.167927	0.162396	0.170114	0.173696	0.01100286	0.25128	0.240666	0.260716	0.247339	7.481682	0.1080858
24750	-20358.56	-20268.02	-90.53933	0.09734747	0.180085	0.157258	0.160471	0.156282	0.175046	0.170857	0.0009902926	0.248399	0.247614	0.257052	0.246935	7.458428	0.2277344
24800	-20368.86	-20273.29	-95.56465	0.09734747	0.164557	0.152166	0.160684	0.166829	0.168679	0.187085	0.1517788	0.244477	0.246859	0.250988	0.257676	7.649913	0.3328902
24850	-20368.3	-20273.72	-94.57704	0.09734747	0.174364	0.155711	0.153837	0.173095	0.155839	0.187154	0.08788086	0.269534	0.242701	0.244866	0.242898	7.391242	0.3608776
24900	-20361.06	-20269.66	-91.40701	0.09734747	0.177427	0.149475	0.158296	0.170354	0.170914	0.173533	0.02096386	0.261915	0.242336	0.254534	0.241215	7.493045	0.2582027
24950	-20359.96	-20269.38	-90.58304	0.09734747	0.193889	0.160591	0.158583	0.158742	0.150547	0.177648	0.004426933	0.247269	0.245054	0.254255	0.253422	7.582539	0.1930232
25000	-20359.61	-20268.05	-91.55564	0.09734747	0.183057	0.17389	0.156111	0.156391	0.167435	0.163116	0.0552666	0.243005	0.246413	0.25196	0.258622	7.795547	0.2422962
25050	-20360.9	-20269.93	-90.9736	0.09734747	0.179465	0.161455	0.15717	0.160157	0.174852	0.166901	0.000768581	0.248962	0.247917	0.249592	0.253529	7.191134	0.2118274
25100	-20366.63	-20274.13	-92.49131	0.09734747	0.175393	0.155613	0.16033	0.180154	0.15368	0.17483	0.0610978	0.241257	0.249299	0.247053	0.262392	7.754101	0.2936337
25150	-20356.31	-20264.56	-91.75005	0.09734747	0.177442	0.163613	0.173189	0.152713	0.165119	0.167923	0.01756161	0.241549	0.247432	0.25679	0.254229	7.407185	0.1670277
25200	-20367.17	-20274.51	-92.65786	0.09734747	0.169383	0.177523	0.164157	0.159595	0.171618	0.157723	0.05155079	0.237765	0.245636	0.245309	0.271289	7.445349	0.2815753
25250	-20357.08	-20264.29	-92.78716	0.09734747	0.176352	0.155091	0.167447	0.16102	0.164497	0.175593	0.01289729	0.249799	0.254462	0.246544	0.249195	7.302154	0.3202133
25300	-20360.55	-20267.54	-93.00827	0.09734747	0.183602	0.164734	0.153248	0.16507	0.153644	0.179701	0.05957296	0.242336	0.250764	0.244128	0.262772	7.430407	0.1895531
25350	-20360.71	-20270.08	-90.62815	0.09734747	0.186554	0.172261	0.142012	0.175639	0.156126	0.167409	0.01951724	0.250598	0.242272	0.239146	0.267985	7.659665	0.2156386
25400	-20359.31	-20267.96	-91.35281	0.09734747	0.164716	0.161804	0.169882	0.157305	0.154397	0.191897	0.02642597	0.252228	0.251371	0.250805	0.245596	7.420403	0.225954
25450	-20362.57	-20269.78	-92.78265	0.09734747	0.16792	0.162425	0.156017	0.166969	0.164896	0.181772	0.06069229	0.263623	0.245329	0.241491	0.249558	7.338823	0.211045
25500	-20361.51	-20271.23	-90.28344	0.09734747	0.172531	0.167141	0.165458	0.168204	0.152323	0.174342	0.001493603	0.250122	0.252105	0.238175	0.259598	7.518183	0.2146641
25550	-20363.72	-20272.15	-91.56511	0.09734747	0.179811	0.16162	0.156344	0.162838	0.150038	0.189348	0.0117386	0.244517	0.255439	0.250753	0.249291	7.344374	0.2616037
25600	-20359.49	-20267.79	-91.70576	0.09734747	0.174387	0.158843	0.161053	0.169791	0.15422	0.181706	0.02049277	0.249309	0.251724	0.242932	0.256034	7.144666	0.2359252
25650	-20361.23	-20269.48	-91.74402	0.09734747	0.178795	0.177046	0.16395	0.149906	0.155671	0.174632	0.02343872	0.244866	0.251113	0.243088	0.260933	7.478862	0.191093
25700	-20354.9	-20264.8	-90.09249	0.09734747	0.182733	0.152908	0.147941	0.168123	0.16918	0.179115	0.001736523	0.257136	0.247898	0.244597	0.250369	7.655742	0.205755
25750	-20356.56	-20265.34	-91.22045	0.09734747	0.169227	0.150602	0.160964	0.17589	0.166759	0.176559	0.01247932	0.249987	0.243568	0.253533	0.252912	7.355842	0.2567404
25800	-20366.82	-20273.87	-92.95824	0.09734747	0.168355	0.165791	0.162917	0.163325	0.157847	0.181765	0.07220811	0.239642	0.258365	0.251088	0.250904	7.45175	0.255855
25850	-20367.08	-20275.52	-91.55769	0.09734747	0.165638	0.159198	0.164404	0.170097	0.167267	0.173397	0.03958355	0.247084	0.254252	0.242053	0.256612	7.508533	0.2352055
25900	-20361.5	-20269.55	-91.94463	0.09734747	0.170179	0.149796	0.161427	0.173517	0.165414	0.179667	0.03224662	0.262922	0.243021	0.247683	0.246373	7.419381	0.2685684
25950	-20358.14	-20266.14	-91.99877	0.09734747	0.167851	0.154599	0.171	0.15861	0.16893	0.179011	0.04414937	0.257923	0.252767	0.251258	0.238051	7.528344	0.1864497
26000	-20362.97	-20267.83	-95.13578	0.09734747	0.169867	0.169742	0.155783	0.169928	0.152652	0.182028	0.1053896	0.253108	0.249452	0.245323	0.252117	7.382452	0.3712289
26050	-20365.18	-20271.75	-93.43059	0.09734747	0.168949	0.175272	0.159908	0.160446	0.157092	0.178333	0.016902	0.249944	0.255096	0.244889	0.250072	7.51748	0.1219085
26100	-20363.53	-20273.37	-90.15659	0.09734747	0.173883	0.169495	0.153971	0.172036	0.161065	0.16955	0.01639922	0.248946	0.24336	0.251178	0.256516	7.844655	0.2284499
26150	-20358.33	-20266.95	-91.37378	0.09734747	0.175187	0.165978	0.170466	0.166571	0.148947	0.17285	0.01515232	0.243535	0.246664	0.251781	0.25802	7.472308	0.1789799
26200	-20357.02	-20265.82	-91.20009	0.09734747	0.170361	0.169856	0.168693	0.165783	0.142222	0.183085	0.008018098	0.244296	0.252238	0.251488	0.251979	7.339645	0.1756262
26250	-20362.37	-20271.78	-90.5991	0.09734747	0.159295	0.154923	0.161222	0.162291	0.170779	0.19149	0.002039473	0.264768	0.248556	0.242794	0.243882	7.551238	0.1785855
26300	-20371.42	-20276.31	-95.11268	0.09734747	0.176146	0.173458	0.163262	0.170667	0.153824	0.162642	0.1167082	0.254082	0.240324	0.245777	0.259817	7.16025	0.2391215
26350	-20367.07	-20273.93	-93.13658	0.09734747	0.1617	0.16086	0.169469	0.160425	0.171398	0.176148	0.02336959	0.25933	0.241444	0.260898	0.238328	7.364142	0.3469686
26400	-20361.76	-20269.64	-92.12931	0.09734747	0.163861	0.154087	0.16303	0.166049	0.178687	0.174285	0.005090152	0.261816	0.244236	0.253783	0.240165	7.562077	0.3035989
26450	-20359.9	-20268.29	-91.61378	0.09734747	0.184496	0.166274	0.16267	0.170177	0.152415	0.163969	0.003095149	0.252043	0.237621	0.253426	0.25691	7.574399	0.1465995
26500	-20358.18	-20265.68	-92.50274	0.09734747	0.172194	0.170273	0.161285	0.168361	0.158581	0.169306	0.05154109	0.242507	0.252269	0.245025	0.260199	7.423921	0.3033523
26550	-20363.86	-20272.48	-91.38476	0.09734747	0.168785	0.15248	0.17701	0.170665	0.160226	0.170834	0.008312132	0.253526	0.251013	0.256139	0.239322	7.797459	0.2772541
26600	-20357.88	-20266.22	-91.66209	0.09734747	0.176056	0.164182	0.160918	0.162825	0.169714	0.166305	0.01177667	0.244562	0.248117	0.264226	0.243094	7.205524	0.1873689
26650	-20370.83	-20277.97	-92.85806	0.09734747	0.164771	0.164181	0.1498	0.195275	0.157006	0.168967	0.03807371	0.264424	0.241921	0.233212	0.260443	7.311773	0.2913024
26700	-20357.56	-20264.8	-92.76287	0.09734747	0.191993	0.163103	0.15977	0.16263	0.158199	0.164305	0.007955693	0.241682	0.247858	0.246332	0.264127	7.360238	0.3245942
26750	-20364.25	-20270.73	-93.52019	0.09734747	0.18818	0.159428	0.162154	0.172416	0.160265	0.157557	0.056796	0.25233	0.237573	0.246835	0.263262	7.121429	0.3278014
26800	-20363.11	-20271.67	-91.44492	0.09734747	0.162209	0.162833	0.15925	0.179647	0.169775	0.166286	0.009072307	0.255064	0.244448	0.242439	0.258049	7.28144	0.2558581
26850	-20356.95	-20265.94	-91.00527	0.09734747	0.17241	0.159842	0.156377	0.172595	0.162792	0.175983	0.001191793	0.25228	0.246582	0.251869	0.249269	7.447836	0.1732041
26900	-20364.73	-20274.23	-90.50207	0.09734747	0.173494	0.164702	0.168014	0.174797	0.151068	0.167924	0.005969019	0.251422	0.243613	0.246988	0.257977	7.748475	0.206748
26950	-20365.48	-20274.41	-91.07196	0.09734747	0.191211	0.173906	0.154193	0.158347	0.161589	0.160753	0.0001559729	0.239296	0.248798	0.24774	0.264167	7.179073	0.2462011
27000	-20358.81	-20268.26	-90.55799	0.09734747	0.195444	0.151821	0.164596	0.152192	0.168122	0.167825	0.006172095	0.243781	0.243895	0.259551	0.252773	7.59928	0.2486818
27050	-20362.23	-20269.93	-92.30485	0.09734747	0.178999	0.158193	0.166116	0.148415	0.167491	0.180786	0.04092964	0.246389	0.251319	0.249922	0.25237	7.47359	0.1925313
27100	-20361.32	-20270.51	-90.81427	0.09734747	0.167242	0.176	0.155473	0.152991	0.166259	0.182036	0.01577442	0.253254	0.253784	0.244918	0.248044	7.618612	0.2080137
27150	-20367.1	-20273.45	-93.64805	0.09734747	0.182566	0.14526	0.165952	0.173042	0.164488	0.168693	0.0852188	0.258634	0.241304	0.250701	0.249361	7.438496	0.1927293
27200	-20360.32	-20267.87	-92.45539	0.09734747	0.176978	0.147595	0.156824	0.17679	0.158903	0.18291	0.05667117	0.254866	0.24584	0.248893	0.250401	7.370777	0.2429298
27250	-20365.1	-20272.04	-93.06327	0.09734747	0.180752	0.164855	0.146838	0.176745	0.157977	0.172833	0.01304026	0.241881	0.235766	0.250459	0.271894	7.532246	0.3537374
27300	-20363.96	-20266.83	-97.12608	0.09734747	0.18296	0.16133	0.160598	0.161582	0.163401	0.17013	0.206342	0.246298	0.246183	0.257978	0.249542	7.446396	0.3296888
27350	-20357.75	-20267.34	-90.41283	0.09734747	0.180291	0.158236	0.169329	0.150683	0.166754	0.174707	0.009476588	0.241079	0.252796	0.249707	0.256418	7.672728	0.1857521
27400	-20357.77	-20266.42	-91.3446	0.09734747	0.174519	0.158256	0.158589	0.160965	0.17371	0.17396	0.02253544	0.253174	0.248585	0.252551	0.24569	7.515512	0.2458208
27450	-20367.78	-20271.57	-96.20757	0.09734747	0.19551	0.158281	0.163894	0.142808	0.168798	0.17071	0.07361061	0.234608	0.251596	0.264179	0.249617	7.484782	0.1247186
27500	-20368.59	-20271.8	-96.78967	0.09734747	0.197074	0.156861	0.165484	0.161896	0.151103	0.167582	0.1442983	0.24019	0.246463	0.255775	0.257573	7.513365	0.180694
27550	-20361.24	-20269.84	-91.40481	0.09734747	0.174178	0.170127	0.153999	0.16132	0.15979	0.180585	0.04158166	0.248398	0.2463	0.252619	0.252683	7.397879	0.2386081
27600	-20361.32	-20270.3	-91.02659	0.09734747	0.172879	0.161508	0.148438	0.168163	0.175359	0.173653	0.03202243	0.258131	0.248606	0.23675	0.256512	7.791615	0.2553288
27650	-20363.93	-20270.69	-93.24265	0.09734747	0.166571	0.168077	0.158325	0.167665	0.168407	0.170954	0.05743369	0.251844	0.246905	0.251757	0.249494	7.432104	0.1836983
27700	-20363.23	-20270.02	-93.21846	0.09734747	0.17074	0.176216	0.153783	0.157468	0.170429	0.171363	0.01102412	0.247181	0.240469	0.253302	0.259048	7.302079	0.3320382
27750	-20364.4	-20273.49	-90.91355	0.09734747	0.187642	0.144678	0.166586	0.157591	0.165183	0.17832	0.007722633	0.255786	0.254358	0.249454	0.240403	7.513209	0.2259047
27800	-20361.63	-20269.37	-92.25566	0.09734747	0.1685	0.158436	0.168186	0.170736	0.156243	0.177899	0.03558948	0.256828	0.253903	0.24635	0.24292	7.499952	0.1798697
27850	-20366.92	-20274.99	-91.92717	0.09734747	0.184994	0.150409	0.170855	0.153555	0.177866	0.162322	6.013425e-05	0.242826	0.238085	0.273927	0.245162	7.508897	0.3135874
27900	-20359.19	-20267.18	-92.00238	0.09734747	0.169765	0.157572	0.169347	0.152044	0.173197	0.178075	0.001280241	0.25419	0.245347	0.254971	0.245492	7.217783	0.1527085
27950	-20360.03	-20268.99	-91.0442	0.09734747	0.166997	0.16668	0.173277	0.161608	0.159626	0.171812	0.0007907496	0.259073	0.259827	0.238997	0.242103	7.345977	0.2771433
28000	-20366.06	-20274.94	-91.11993	0.09734747	0.182768	0.177066	0.168586	0.144488	0.158975	0.168117	0.003039694	0.247653	0.24953	0.249076	0.253741	7.401748	0.2296412
28050	-20364.75	-20273.91	-90.84337	0.09734747	0.178739	0.174616	0.166355	0.154444	0.168401	0.157446	0.002032004	0.239865	0.24809	0.267903	0.244141	7.282393	0.2034428
28100	-20360.22	-20268.93	-91.2944	0.09734747	0.177433	0.163776	0.168675	0.151173	0.161675	0.177268	0.01102059	0.24876	0.25289	0.248177	0.250173	7.544537	0.1668756
28150	-20356.97	-20265.28	-91.68344	0.09734747	0.164412	0.168474	0.162374	0.168996	0.158973	0.176771	0.02743936	0.250031	0.255136	0.252016	0.242817	7.538975	0.1755721
28200	-20365.88	-20275.28	-90.59514	0.09734747	0.198745	0.141734	0.147755	0.165099	0.169015	0.177652	0.00446361	0.259392	0.237507	0.255701	0.247399	7.444277	0.2114191
28250	-20367.3	-20275.6	-91.69289	0.09734747	0.162533	0.154207	0.170825	0.17576	0.163576	0.173099	0.001058967	0.264048	0.237539	0.240915	0.257499	7.159573	0.2812099
28300	-20359.08	-20268.34	-90.7359	0.09734747	0.184033	0.168288	0.150751	0.16168	0.169023	0.166226	0.006985126	0.245781	0.23564	0.254429	0.264151	7.348005	0.2257147
28350	-20363.92	-20272.34	-91.5844	0.09734747	0.174187	0.164255	0.170599	0.165034	0.148771	0.177155	0.02534647	0.241092	0.250606	0.253673	0.254629	7.444451	0.1903332
28400	-20373.37	-20282.44	-90.932	0.09734747	0.162618	0.158829	0.167259	0.182255	0.158961	0.170078	0.01942139	0.249651	0.228863	0.255472	0.266014	7.707681	0.2710631
28450	-20355.58	-20262.31	-93.26598	0.09734747	0.181664	0.162945	0.163734	0.162174	0.156734	0.172748	0.04629418	0.246078	0.247067	0.255102	0.251753	7.604392	0.3235964
28500	-20358.87	-20268.49	-90.38628	0.09734747	0.179526	0.158979	0.15715	0.161734	0.162718	0.179894	0.003621309	0.25554	0.250706	0.252072	0.241682	7.373876	0.2183029
28550	-20360.65	-20269.23	-91.42498	0.09734747	0.166065	0.155768	0.152968	0.177521	0.167086	0.180592	0.01950451	0.257684	0.246211	0.252657	0.243448	7.284526	0.22232
28600	-20365.88	-20273.4	-92.47951	0.09734747	0.183477	0.145576	0.155348	0.164141	0.16957	0.181889	0.03735444	0.260549	0.239422	0.254942	0.245087	6.971905	0.2677658
28650	-20361.1	-20267.74	-93.35287	0.09734747	0.17393	0.169383	0.169839	0.150905	0.163394	0.172549	0.08171861	0.251613	0.250819	0.250271	0.247297	7.527949	0.3194737
28700	-20365.18	-20274.41	-90.76895	0.09734747	0.167624	0.176078	0.150802	0.158896	0.177389	0.16921	0.0003985936	0.250749	0.244994	0.239009	0.265248	7.433782	0.1992311
28750	-20373.6	-20280.56	-93.03831	0.09734747	0.181501	0.156872	0.139665	0.171835	0.165033	0.185094	0.05442303	0.245777	0.245013	0.244309	0.264901	7.574544	0.2905465
28800	-20360.67	-20269.41	-91.2629	0.09734747	0.173894	0.184484	0.153028	0.149346	0.168427	0.17082	0.009099232	0.248985	0.24827	0.246072	0.256674	7.160902	0.2197449
28850	-20357.25	-20265.45	-91.80385	0.09734747	0.188058	0.152235	0.162838	0.169055	0.150749	0.177066	0.01456177	0.244178	0.242847	0.255591	0.257384	7.312205	0.2894454
28900	-20365.78	-20275.46	-90.3157	0.09734747	0.159217	0.173022	0.156366	0.176236	0.155417	0.179741	0.002188983	0.248198	0.259873	0.240536	0.251394	7.76034	0.2418235
28950	-20359.91	-20269.23	-90.6809	0.09734747	0.176971	0.157782	0.166486	0.156316	0.160289	0.182154	0.001450978	0.253376	0.251004	0.244168	0.251452	7.604965	0.2538144
29000	-20357.69	-20267.4	-90.29225	0.09734747	0.186077	0.163782	0.164908	0.16608	0.159029	0.160125	0.002314527	0.243308	0.245682	0.25619	0.25482	7.614161	0.201164
29050	-20359.45	-20267.86	-91.58448	0.09734747	0.185591	0.163993	0.142029	0.163768	0.167033	0.177585	0.01744647	0.256785	0.242052	0.241378	0.259785	7.721173	0.3084038
29100	-20365.67	-20273.1	-92.56393	0.09734747	0.172849	0.170041	0.160651	0.166423	0.17201	0.158026	0.01735476	0.253006	0.239276	0.255428	0.252289	7.602087	0.1346729
29150	-20359.43	-20267.1	-92.33098	0.09734747	0.183679	0.159455	0.14932	0.173623	0.159526	0.174398	0.04617491	0.250883	0.245054	0.246407	0.257656	7.23716	0.2418879
29200	-20365.82	-20271.1	-94.71523	0.09734747	0.165904	0.166638	0.170131	0.159533	0.168359	0.169434	0.01222945	0.249941	0.242982	0.247873	0.259204	7.241588	0.1087606
29250	-20361.07	-20269.77	-91.29358	0.09734747	0.170684	0.160751	0.164403	0.161341	0.154466	0.188355	0.03108018	0.257825	0.255349	0.239086	0.247739	7.516967	0.2272585
29300	-20361.2	-20269.41	-91.79031	0.09734747	0.174202	0.180221	0.171008	0.154986	0.160949	0.158633	0.03725935	0.243675	0.249002	0.248259	0.259064	7.785984	0.302385
29350	-20359.56	-20268.68	-90.88071	0.09734747	0.174495	0.165143	0.160842	0.157695	0.169205	0.17262	0.01951635	0.249635	0.259066	0.242364	0.248935	7.833441	0.1750837
29400	-20368.15	-20275.17	-92.97957	0.09734747	0.178267	0.171344	0.157148	0.153674	0.159637	0.17993	0.04929968	0.258954	0.247913	0.239098	0.254036	7.611211	0.3016729
29450	-20366.91	-20273.43	-93.47572	0.09734747	0.174185	0.171697	0.150045	0.159792	0.166362	0.177919	0.07720431	0.254063	0.251597	0.245995	0.248345	7.421134	0.1991527
29500	-20363.06	-20271.73	-91.3378	0.09734747	0.170287	0.174361	0.167109	0.163014	0.153542	0.171686	0.0617784	0.240471	0.261837	0.244504	0.253188	8.025567	0.2098797
29550	-20364.15	-20274	-90.14871	0.09734747	0.166577	0.172214	0.160713	0.155609	0.170273	0.174615	0.0102061	0.247624	0.255977	0.23864	0.257759	7.935502	0.2293121
29600	-20357.43	-20265.87	-91.56127	0.09734747	0.179394	0.155863	0.153945	0.168712	0.164647	0.177438	0.01369139	0.251276	0.243793	0.25582	0.249111	7.41579	0.1662297
29650	-20358.74	-20266.47	-92.27086	0.09734747	0.177676	0.158926	0.157801	0.154339	0.173496	0.177762	0.02151493	0.250732	0.249802	0.25928	0.240186	7.285172	0.3077264
29700	-20359.93	-20268.41	-91.52563	0.09734747	0.176073	0.167256	0.152348	0.171483	0.168804	0.164036	0.01243838	0.255429	0.237648	0.250636	0.256287	7.280321	0.2260391
29750	-20361.1	-20267.55	-93.54811	0.09734747	0.168144	0.163503	0.164312	0.171171	0.166059	0.16681	0.0246894	0.253789	0.231204	0.259433	0.255574	7.33528	0.3555253
29800	-20361.34	-20267.26	-94.07853	0.09734747	0.171739	0.156267	0.170457	0.156161	0.168073	0.177303	0.08261472	0.261389	0.238205	0.254168	0.246238	7.525356	0.1757952
29850	-20360.68	-20268.25	-92.42441	0.09734747	0.177408	0.164172	0.156857	0.161056	0.167198	0.173309	0.02328742	0.25855	0.243349	0.24565	0.25245	7.282273	0.1720657
29900	-20365.77	-20271.11	-94.6595	0.09734747	0.166998	0.164124	0.161847	0.16867	0.181962	0.1564	0.1227295	0.258677	0.239139	0.25204	0.250143	7.270286	0.2704486
29950	-20356.19	-20264.81	-91.37862	0.09734747	0.165414	0.169765	0.161879	0.155734	0.175203	0.172004	0.04200996	0.251817	0.247257	0.2497	0.251226	7.644845	0.2199283
30000	-20360.9	-20267.14	-93.76586	0.09734747	0.171536	0.172069	0.162418	0.164112	0.159401	0.170465	0.1077243	0.257756	0.241576	0.251384	0.249284	7.605326	0.2668614
30050	-20358.44	-20266.86	-91.58098	0.09734747	0.177577	0.168083	0.159178	0.163602	0.168532	0.163027	0.04751873	0.256239	0.243877	0.248966	0.250919	7.872438	0.2507413
30100	-20363.89	-20272.41	-91.48219	0.09734747	0.177338	0.15467	0.143365	0.171246	0.171755	0.181626	0.02124181	0.270719	0.249617	0.236266	0.243399	7.442683	0.2288451
30150	-20362.51	-20270.66	-91.8443	0.09734747	0.188862	0.175168	0.156888	0.150426	0.158008	0.170647	0.03845841	0.232422	0.250428	0.254676	0.262474	7.474302	0.2553107
30200	-20365.75	-20274.78	-90.96771	0.09734747	0.180367	0.168285	0.159908	0.159263	0.155867	0.17631	0.03421268	0.251362	0.245299	0.250983	0.252356	7.950956	0.1899353
30250	-20366.36	-20274.71	-91.6421	0.09734747	0.153124	0.158419	0.158488	0.179425	0.170487	0.180057	0.01937349	0.267324	0.244136	0.245353	0.243187	7.433503	0.293709
30300	-20368.58	-20276.51	-92.06554	0.09734747	0.16226	0.162999	0.164275	0.154645	0.171799	0.184022	0.02444084	0.256104	0.248899	0.249384	0.245612	7.945062	0.1439749
30350	-20359.37	-20266.09	-93.28051	0.09734747	0.16837	0.164212	0.164089	0.157059	0.165098	0.181172	0.05602655	0.253411	0.257059	0.244321	0.245208	7.045474	0.2783854
30400	-20364.09	-20270.81	-93.28658	0.09734747	0.166402	0.159424	0.154004	0.171105	0.163226	0.185838	0.06259625	0.247895	0.252611	0.243653	0.255841	7.293757	0.1824034
30450	-20367.79	-20275.66	-92.12559	0.09734747	0.162535	0.16764	0.184311	0.16137	0.158774	0.165369	0.007651733	0.242147	0.244096	0.258546	0.255211	7.432361	0.3073166
30500	-20358.43	-20266.24	-92.19009	0.09734747	0.173317	0.161398	0.15342	0.171278	0.169445	0.171142	0.06318822	0.257404	0.245179	0.244338	0.253079	7.63284	0.2417771
30550	-20358.31	-20268	-90.31019	0.09734747	0.171429	0.162526	0.161639	0.163	0.165113	0.176293	0.01048236	0.257908	0.251026	0.248363	0.242703	7.5864	0.2213453
30600	-20373.73	-20273.55	-100.1784	0.09734747	0.161003	0.158527	0.161253	0.16509	0.178784	0.175343	0.2842165	0.261917	0.255363	0.238366	0.244354	7.44693	0.368649
30650	-20358.53	-20265.89	-92.64059	0.09734747	0.183686	0.160428	0.161686	0.14979	0.168082	0.176328	0.0607593	0.243468	0.253183	0.249535	0.253815	7.319095	0.2870707
30700	-20355.8	-20264.13	-91.67605	0.09734747	0.172252	0.153266	0.159649	0.167639	0.17288	0.174313	0.03712163	0.259098	0.238245	0.256404	0.246253	7.476586	0.2245753
30750	-20369.9	-20276.7	-93.20011	0.09734747	0.164028	0.156743	0.146417	0.173317	0.183491	0.176004	0.02272592	0.259378	0.235352	0.252748	0.252522	7.507888	0.1320124
30800	-20354.51	-20262.99	-91.52615	0.09734747	0.175772	0.165881	0.170965	0.162435	0.156569	0.168378	0.01810662	0.247597	0.249036	0.249903	0.253464	7.257483	0.2498742
30850	-20360.66	-20269.08	-91.57724	0.09734747	0.193577	0.169019	0.155168	0.158523	0.149933	0.173781	0.003400661	0.241268	0.249821	0.247274	0.261637	7.363754	0.154118
30900	-20362.72	-20271.2	-91.51779	0.09734747	0.175939	0.177293	0.162373	0.153615	0.154759	0.176021	0.0155511	0.237468	0.258568	0.252484	0.25148	7.293754	0.2496321
30950	-20364.26	-20271.83	-92.4254	0.09734747	0.157636	0.156188	0.16913	0.171654	0.172309	0.173082	0.04198579	0.27056	0.238278	0.247872	0.243289	7.305982	0.198535
31000	-20361.16	-20269.72	-91.43655	0.09734747	0.178696	0.162468	0.168648	0.163866	0.160841	0.165481	0.01829706	0.251614	0.249948	0.249924	0.248514	7.384285	0.2683557
31050	-20359.57	-20267.83	-91.73974	0.09734747	0.173626	0.154811	0.15111	0.164818	0.180982	0.174654	0.01274332	0.251512	0.245894	0.249201	0.253393	7.679403	0.2885447
31100	-20368.53	-20269.02	-99.50753	0.09734747	0.169286	0.166061	0.169171	0.157235	0.17076	0.167485	0.2797381	0.243955	0.249667	0.252575	0.253803	7.501899	0.3223756
31150	-20360.82	-20270.6	-90.21685	0.09734747	0.173348	0.153188	0.170413	0.160979	0.165714	0.176357	0.0007195274	0.261384	0.242018	0.252747	0.24385	7.748231	0.2358739
